myot,myox,myoy,myoz,myost
myot,myox,myoy,myoz,myost
150930498015,0.898926,-0.322266,0.0468750x7fff5fbfe038
150930519062,0.950195,0.0458984,0.02050780x7fff5fbfe038
150930541599,0.956543,-0.161133,0.09326170x7fff5fbfe038
150930558019,0.944336,-0.116211,0.127930x7fff5fbfe038
150930579046,0.958008,-0.0537109,0.2011720x7fff5fbfe038
150930594952,0.993652,-0.000976562,0.2060550x7fff5fbfe038
150930618032,0.990723,-0.03125,0.1435550x7fff5fbfe038
150930639157,0.971191,-0.0800781,0.1196290x7fff5fbfe038
150930654929,0.972656,-0.0820312,0.1074220x7fff5fbfe038
150930678022,0.979004,-0.0258789,0.07861330x7fff5fbfe038
150930698994,0.980469,-0.0541992,0.08740230x7fff5fbfe038
150930714892,0.979004,-0.0839844,0.09423830x7fff5fbfe038
150930738010,0.987793,-0.0498047,0.1054690x7fff5fbfe038
150930759114,0.995605,-0.0102539,0.1059570x7fff5fbfe038
150930774884,0.972656,-0.0498047,0.08398440x7fff5fbfe038
150930798090,0.977051,-0.0966797,0.08398440x7fff5fbfe038
150930819105,0.962402,-0.0615234,0.0815430x7fff5fbfe038
150930834909,0.963379,-0.0527344,0.09667970x7fff5fbfe038
150930858047,0.970703,-0.0610352,0.08593750x7fff5fbfe038
150930880523,0.967773,-0.0473633,0.08789060x7fff5fbfe038
150930894824,0.980957,-0.0390625,0.07031250x7fff5fbfe038
150930918458,0.975098,-0.0185547,0.06787110x7fff5fbfe038
150930939133,0.972656,-0.0112305,0.06054690x7fff5fbfe038
150930954895,0.980957,-0.0170898,0.05712890x7fff5fbfe038
150930978035,0.981445,-0.0112305,0.06250x7fff5fbfe038
150930999080,0.98291,-0.0131836,0.05615230x7fff5fbfe038
150931014872,0.969727,-0.0244141,0.05957030x7fff5fbfe038
150931038040,0.970703,-0.0185547,0.06494140x7fff5fbfe038
150931059183,0.97168,-0.0180664,0.06005860x7fff5fbfe038
150931074958,0.969727,-0.0356445,0.0659180x7fff5fbfe038
150931098011,0.977539,-0.0405273,0.05615230x7fff5fbfe038
150931119040,0.979004,-0.0229492,0.06494140x7fff5fbfe038
150931134856,0.989258,-0.00488281,0.06201170x7fff5fbfe038
150931158031,0.979492,-0.0273438,0.07080080x7fff5fbfe038
150931179056,0.983398,-0.0229492,0.06640620x7fff5fbfe038
150931194868,0.980469,-0.0258789,0.07519530x7fff5fbfe038
150931218041,0.981934,-0.03125,0.08886720x7fff5fbfe038
150931239089,0.967773,-0.0488281,0.08203120x7fff5fbfe038
