myot,x,y,z
134803007,2.75,2.4375,-0.8125,1468766074171
134826345,4.8125,3.3125,-1,1468766074194
134840744,5.6875,4,-1.1875,1468766074209
134863233,7.6875,4.625,-1.0625,1468766074231
134886328,9.6875,5.0625,-1.125,1468766074254
134900621,10.3125,4.4375,-0.8125,1468766074268
134923095,7,1.1875,-0.8125,1468766074291
134946419,10.375,2.0625,-0.6875,1468766074315
134960710,22.9375,3.6875,-1.3125,1468766074329
134983203,3.25,5.9375,-1.9375,1468766074351
135006190,-1.25,6.5625,-2,1468766074374
135020700,8.25,6.25,-2.25,1468766074389
135043134,7.3125,4.125,-2.3125,1468766074411
135066273,4.25,2.8125,-1.6875,1468766074434
135080600,1.25,1.5,-1.375,1468766074449
135103057,-3.5625,1.1875,-0.6875,1468766074471
135126343,-8,1.4375,-0.5625,1468766074494
135140649,4.75,2.4375,-1.125,1468766074509
135163106,0.125,2.5625,-1.5,1468766074531
135186296,0.0625,1.8125,-1.375,1468766074554
135200606,3.125,0.875,-1.375,1468766074569
135223175,2.0625,0.1875,-1.875,1468766074591
135246375,2.625,-0.375,-2.3125,1468766074614
135260734,0.0625,-0.9375,-2.4375,1468766074629
135283178,1.25,-1.25,-2.375,1468766074651
135306227,2.9375,-2.0625,-1.9375,1468766074674
135320605,-0.25,-2.6875,-1.625,1468766074689
135343171,-0.3125,-2.875,-1.625,1468766074711
135365780,-1.125,-3.4375,-1.5,1468766074734
135388862,-0.375,-3.6875,-1.625,1468766074757
135403052,2.25,-3.6875,-1.4375,1468766074771
135425770,1.1875,-3.5625,-1.1875,1468766074794
135440777,-1,-3.75,-1.5,1468766074809
135463130,0.1875,-3.875,-1.5,1468766074831
135485682,0.25,-3.875,-1.875,1468766074854
135500695,-0.875,-3.4375,-1.875,1468766074869
135523257,-1.6875,-2.5,-1.5,1468766074891
135545800,-3.125,-1.5,-1.375,1468766074914
135560662,-4.375,-0.6875,-1.25,1468766074929
135583174,-3.5,-0.1875,-1.1875,1468766074951
135605569,-3.375,0,-1.3125,1468766074973
135620731,-2.1875,0.3125,-1.4375,1468766074989
135643102,-3.9375,1.25,-1.5625,1468766075011
135665810,-6.875,1.75,-1.5625,1468766075034
135688856,-4.125,1.5,-1.5625,1468766075057
135703264,-2.0625,0.9375,-1.4375,1468766075071
135725583,-3.5,0.5625,-1.25,1468766075093
135740709,-3.8125,0.125,-1.3125,1468766075109
135763234,-2.1875,-0.1875,-0.875,1468766075131
135785740,-3.0625,-0.3125,-0.4375,1468766075154
135800652,0,-0.625,-0.3125,1468766075169
135823175,0.5625,-0.875,-0.25,1468766075191
135845741,-2.75,-0.25,-0.0625,1468766075214
135860661,-2.9375,0.125,0.0625,1468766075229
135883180,0.3125,0.625,0.375,1468766075251
135905600,-2.1875,0.0625,0.6875,1468766075273
135920829,-2.1875,-0.125,0.875,1468766075289
135943028,-1.625,0.0625,0.75,1468766075311
135965675,-4.5,1.25,0.375,1468766075334
135980766,-6.3125,1.875,0,1468766075349
136003045,-3.75,2.5625,0.25,1468766075371
136025530,-4,2.1875,0.5,1468766075393
136040742,-2.875,1.875,1.0625,1468766075409
136063228,-3,1.6875,1.0625,1468766075431
136085690,-2.3125,1.8125,1.3125,1468766075454
136102084,-3.875,1.5625,1.0625,1468766075470
136123058,-3.6875,1.375,1.125,1468766075491
136145811,-3.75,1.75,1,1468766075514
136161994,-4.5625,1.9375,0.875,1468766075530
136191375,-4.75,2.0625,1,1468766075559
136205683,-2.6875,2.1875,1.0625,1468766075574
136223409,-2.4375,2,1.0625,1468766075591
136243194,-5.75,2.625,0.8125,1468766075611
136265705,-6,3.0625,0.5625,1468766075634
136282036,-4.625,3.25,0.6875,1468766075650
136303122,-2.8125,3.5,0.875,1468766075671
136325743,-3.9375,3.1875,0.75,1468766075694
136342086,-3.6875,2.3125,0.75,1468766075710
136363267,-2.25,1.5,0.9375,1468766075731
136385719,-1.1875,1.3125,0.875,1468766075754
136402105,-1.9375,0.5625,0.875,1468766075770
136423091,-1.375,0,1.125,1468766075791
136445645,-0.25,-0.375,1.125,1468766075814
136461969,1.1875,-0.375,1.5625,1468766075830
136483235,0.125,-0.375,1.375,1468766075851
136505664,2,0.125,0.9375,1468766075874
136522072,0.3125,0.5625,0.625,1468766075890
136543193,-1.125,0.625,0.4375,1468766075911
136565753,1.1875,0.5,0.375,1468766075934
136582066,0.1875,0.4375,0.625,1468766075950
136603050,-0.3125,0.1875,0.1875,1468766075971
136625757,1.3125,0.5,0.3125,1468766075994
136642057,0,0.5625,-0.0625,1468766076010
136663105,-0.75,0.8125,-0.25,1468766076031
136685801,-0.875,0.5625,-0.25,1468766076054
136702047,1.5,0.0625,0,1468766076070
136732731,1.3125,-0.5625,0.125,1468766076100
136745657,1.9375,-0.75,0.1875,1468766076114
136762115,0.5625,-0.8125,0.4375,1468766076130
136783213,1.375,-1.0625,0.8125,1468766076151
136805749,2.3125,-1.0625,1,1468766076174
136829604,1.0625,-0.6875,0.75,1468766076197
136843111,0.5625,-0.75,0.625,1468766076211
136865737,3.125,-0.375,1,1468766076234
136882054,-0.1875,0.0625,0.75,1468766076250
136904557,-1.375,-0.0625,0.75,1468766076272
136925741,1.25,-0.3125,1.0625,1468766076294
136942095,2.375,-0.8125,1,1468766076310
136963184,1.0625,-0.6875,0.75,1468766076331
136985611,-0.25,-0.4375,0.625,1468766076353
137002062,1.8125,-0.125,0.5625,1468766076370
137023191,1.3125,0.1875,0.375,1468766076391
137045734,1.4375,0.125,0.75,1468766076414
137062048,1.9375,0,0.8125,1468766076430
137084618,2.8125,-0.5,0.875,1468766076452
137107032,2.125,-0.6875,0.875,1468766076475
137122046,1.625,-0.5625,0.6875,1468766076490
137144617,0.3125,-0.6875,0.6875,1468766076512
137165810,2.125,-0.5,0.75,1468766076534
137182118,2.8125,-0.3125,0.9375,1468766076550
137204566,1.75,-0.1875,0.8125,1468766076572
137225741,2.4375,0.0625,1,1468766076594
137241995,2.25,0.5625,0.875,1468766076610
137264633,0.6875,0.9375,0.875,1468766076632
137285736,1.625,1.375,0.875,1468766076654
137302028,1.5625,1.5,1.125,1468766076670
137324606,2.8125,1.5,1.3125,1468766076692
137345805,2.5,1.375,1.1875,1468766076714
137362057,0,1.4375,0.75,1468766076730
137384582,0.1875,1.75,1,1468766076752
137405739,1.5,1.875,1.125,1468766076774
137422073,-0.375,2.0625,1.625,1468766076790
137445946,0.1875,2,1.625,1468766076814
137465805,1.25,2.125,1.625,1468766076834
137482036,-0.4375,2.25,1.3125,1468766076850
137504631,-2.4375,2.5625,1.3125,1468766076872
137525727,-1.125,2.375,1.1875,1468766076894
137542083,-1.125,2.375,1.3125,1468766076910
137564620,-3.0625,2.5625,1.125,1468766076932
137585683,-7.1875,2.5625,0.9375,1468766076954
137602064,-2.4375,1.8125,1.125,1468766076970
137624559,2.4375,1.0625,1.25,1468766076992
137645713,-0.125,0.3125,1.625,1468766077014
137662122,2.875,0.0625,1.8125,1468766077030
137684600,0.875,0.125,1.9375,1468766077052
137706366,-0.125,0.5625,1.75,1468766077074
137721287,2,1,1.5625,1468766077089
137743853,-1.25,0.875,1.625,1468766077112
137766352,1.5625,0.25,1.6875,1468766077134
137781385,2,0,1.6875,1468766077149
137803929,-0.6875,0.1875,1.8125,1468766077172
137826441,-1.5625,0.4375,1.5625,1468766077194
137841460,-0.5625,0.75,1.3125,1468766077210
137863926,-3.0625,1,1.4375,1468766077232
137886371,-1.0625,0.625,1.9375,1468766077254
137901407,0.4375,-0.25,1.875,1468766077269
137923869,1.5,0.125,2.0625,1468766077292
137946469,-2.375,0.5,1.5625,1468766077315
137961378,-2.6875,1.125,1.5625,1468766077329
137983911,-4.8125,1,1.75,1468766077352
138006266,-1.25,0.0625,2.125,1468766077374
138021345,1.1875,-0.1875,2.125,1468766077389
138043855,0.3125,-0.3125,1.75,1468766077412
138066442,-2.125,-0.1875,1.375,1468766077435
138081442,-3.5625,0.3125,1.125,1468766077450
138103934,0.5,0.75,1.1875,1468766077472
138126400,1.25,0.6875,1.5,1468766077494
138141463,3.125,-0.25,2,1468766077510
138163876,6.25,-1.25,1.75,1468766077532
138186446,-1.375,-0.6875,0.75,1468766077554
138202638,-2,0.25,0,1468766077570
138223814,-1.75,0.6875,-0.0625,1468766077592
138246446,-1.6875,0.6875,0.0625,1468766077614
138262767,-1.5625,0.75,-0.0625,1468766077631
138283925,-2.0625,0.5,-0.125,1468766077652
138306352,-0.9375,0.1875,-0.125,1468766077674
138322477,2,-0.125,0,1468766077690
138343884,-0.75,-0.1875,-0.0625,1468766077712
138366376,-1.0625,-0.625,0.0625,1468766077734
138382753,0.4375,-0.6875,0.0625,1468766077751
138403870,0,-0.625,0.0625,1468766077772
138426432,-0.6875,-1.125,0.25,1468766077794
138442809,1.3125,-1.125,0.5625,1468766077811
138463895,3.25,-1.0625,0.6875,1468766077832
138486457,2.6875,-0.9375,0.375,1468766077855
138502810,-1.0625,-0.75,-0.1875,1468766077871
138523906,0.375,-0.75,0,1468766077892
138546365,1.4375,-1,0.25,1468766077914
138562733,0.4375,-0.5625,0.5,1468766077931
138583908,-0.5,-0.875,0.6875,1468766077952
138606412,2.8125,-1.25,0.8125,1468766077974
138622726,2.875,-1.6875,1.0625,1468766077990
138643813,-1.0625,-1.9375,1.125,1468766078012
138666332,4.8125,-1.4375,1.125,1468766078034
138682679,0.5625,-0.3125,0.9375,1468766078050
138703961,-2.4375,0.75,0.4375,1468766078072
138726280,0.4375,0.5,0.5,1468766078094
138742780,2.5,0.375,0.6875,1468766078110
138763902,-3.375,0,0.6875,1468766078132
138786394,-1.125,-1,0.625,1468766078154
138802662,1.9375,-1.5625,-0.0625,1468766078170
138823933,2.0625,-1.75,0.3125,1468766078192
138846409,5,-2.625,-0.25,1468766078214
138862772,10.9375,-2.9375,-0.8125,1468766078231
138883888,9.1875,-3.5,-1.5,1468766078252
138906255,8.625,-3.1875,-1.4375,1468766078274
138921966,8.4375,-3.8125,-1.6875,1468766078290
138943667,2.6875,-4.125,-2.25,1468766078311
138966195,-1,-4.5625,-2.3125,1468766078334
138981961,2.125,-3.75,-3.0625,1468766078350
139005163,-0.75,-2.625,-4.4375,1468766078373
139026198,-6,-1.5625,-4.875,1468766078394
139041986,-7.375,-2.5,-5.5625,1468766078410
139063768,-3.625,-4.375,-5.8125,1468766078432
139086262,-0.1875,-5.9375,-6.875,1468766078454
139101985,-2.75,-5.8125,-7.9375,1468766078470
139125177,-5.25,-5.1875,-9.3125,1468766078493
139146391,-3.3125,-5,-8.875,1468766078514
139162547,-1.1875,-6,-8.6875,1468766078530
139185263,0,-7.1875,-9.25,1468766078553
139206412,-3.6875,-8.3125,-9.9375,1468766078574
139222080,-3.125,-9,-10.5625,1468766078590
139245272,-4,-9.875,-10.9375,1468766078613
139266389,-9.5625,-10.875,-11.125,1468766078634
139282013,-6.75,-12.25,-11.6875,1468766078650
139305302,-11.375,-14.4375,-12.5625,1468766078673
139326407,-10.875,-17.1875,-13.375,1468766078694
139342143,-8.0625,-19.75,-13.0625,1468766078710
139365249,-8.125,-22.625,-14.8125,1468766078733
139386449,-4.1875,-24.5,-16.8125,1468766078755
139402114,-10,-26.1875,-19.875,1468766078770
139425310,-7.875,-28.9375,-22.6875,1468766078793
139446414,-2.5625,-32.25,-25.1875,1468766078814
139462146,0,-35.75,-25.5625,1468766078830
139485721,-7.6875,-39.375,-27.3125,1468766078853
139506432,-10.875,-43.625,-28.1875,1468766078875
139522014,-12.5625,-47.1875,-29.375,1468766078890
139545141,-16.5,-49.625,-29.75,1468766078913
139566297,-12.9375,-51.875,-37.1875,1468766078934
139582017,-13.375,-50.875,-46.3125,1468766078950
139605162,-25.3125,24.0625,-51,1468766078973
139626248,-31.25,-37.1875,-35.8125,1468766078994
139642000,9.0625,-68.9375,-28.3125,1468766079010
139665266,-6.75,-86.75,-25.25,1468766079033
139686449,0.625,-91.3125,-23.75,1468766079054
139702035,10.5,-90.5,-21.4375,1468766079070
139725339,24.5625,-82.75,-21.5,1468766079093
139746358,36.25,-70.75,-21.875,1468766079114
139762147,37.125,-53.5625,-20.375,1468766079130
139785358,59.9375,-31.9375,-19.125,1468766079153
139806388,82.9375,-8.1875,-17.25,1468766079174
139830235,104,17.375,-16.9375,1468766079198
139845296,111.438,44.8125,-20.625,1468766079213
139866477,111.938,67.8125,-23.875,1468766079234
139882092,114.5,86.125,-27.0625,1468766079250
139904542,124.062,99.9375,-26.5625,1468766079272
139926391,135.688,109.938,-23.75,1468766079294
139942172,149.062,116.5,-19.5,1468766079310
139964614,171.25,117.062,-15.125,1468766079332
139986083,189,115.5,-9.8125,1468766079354
140002090,196.188,113.312,-4.3125,1468766079370
140024651,192.5,104.438,-0.3125,1468766079392
140046464,176.5,94,1.75,1468766079414
140062063,164.312,82.5625,4.625,1468766079430
140084630,154.438,70.5,7.9375,1468766079452
140107736,159.812,57.9375,10.8125,1468766079475
140122124,174.875,49.1875,17.6875,1468766079490
140144621,175.938,40.75,24.625,1468766079512
140167766,152.5,31.875,29.1875,1468766079536
140182053,121.938,18.5,30.8125,1468766079550
140204579,89.25,0,30.8125,1468766079572
140227777,69.0625,-20.6875,26.625,1468766079595
140242146,50.8125,-32.5625,19.1875,1468766079610
140264631,-9.25,-20.375,15,1468766079632
140287759,-27.0625,-10.3125,17.5,1468766079656
140308989,-12.125,-1.75,11.9375,1468766079677
140324625,10.3125,-4.875,19.75,1468766079692
140347733,21.4375,-18.5,22.0625,1468766079715
140368912,-9.5,-20.5625,22.0625,1468766079737
140384593,-24.0625,-15.9375,19.5,1468766079752
140407771,-22.875,-16.375,16.875,1468766079776
140428907,6.5,-14.625,15.125,1468766079797
140444584,12,-16.4375,15.5,1468766079812
140467762,10.125,-18.1875,14.8125,1468766079836
140488988,11.25,-19.125,16.0625,1468766079857
140504630,17.8125,-21.5625,14.0625,1468766079872
140527744,20.75,-19.625,14.3125,1468766079895
140548938,24.625,-16.6875,14.875,1468766079917
140564567,21.875,-13.5625,12.8125,1468766079932
140587749,10.1875,-10.75,9.875,1468766079955
140608958,7.6875,-7.5625,8.25,1468766079977
140624662,4.375,-6.4375,5.25,1468766079992
140647807,3.5625,-5.75,2.25,1468766080016
140669008,0.5,-5.125,-0.125,1468766080037
140684583,-6.5,-5.0625,-2.6875,1468766080052
140707756,-2.9375,-6.5,-4,1468766080076
140728887,-3.6875,-9,-4.3125,1468766080097
140744588,-1.6875,-11.9375,-3.5625,1468766080112
140767800,4.5,-15,-3.8125,1468766080136
140788896,5.875,-15.3125,-4.125,1468766080157
140804598,2.5625,-14.4375,-5.125,1468766080172
140827117,3,-12.75,-5.875,1468766080195
140848973,1.75,-11.0625,-5.875,1468766080217
140864637,3.625,-11.4375,-6.1875,1468766080232
140887113,5.4375,-11.8125,-7.1875,1468766080255
140908858,0.125,-12.875,-9.4375,1468766080277
140924605,-6.1875,-14.25,-12,1468766080292
140947102,-4.8125,-16.3125,-13.5,1468766080315
140968793,-6.5625,-20.125,-15.25,1468766080337
140984647,-5.3125,-25.1875,-17.125,1468766080352
141007111,-2.375,-29.625,-19.4375,1468766080375
141030350,-6.9375,-32.625,-22.3125,1468766080398
141044714,-4.6875,-36,-25.25,1468766080412
141067205,-1.3125,-39.25,-28.5625,1468766080435
141090334,2.375,-41.6875,-32.8125,1468766080458
141104548,3.9375,-49.0625,-37.5,1468766080472
141127160,12.9375,-54.875,-60.1875,1468766080495
141150353,-13.375,-34.5625,-49.125,1468766080518
141164705,-12.0625,-33.4375,-40.9375,1468766080533
141187144,-15.3125,-53.375,-38.25,1468766080555
141210254,-19.6875,-71.9375,-40.0625,1468766080578
141224572,-33.125,-91.25,-42.9375,1468766080592
141246427,-23.3125,-99.375,-44.125,1468766080614
141260767,-4.125,-99.75,-39.4375,1468766080629
141283943,22.875,-92.9375,-36.6875,1468766080652
141306502,43.8125,-84.9375,-39.8125,1468766080674
141320753,60.8125,-79.375,-37,1468766080689
141343939,66.625,-69.4375,-32.5625,1468766080712
141366462,71.125,-54.9375,-25.5625,1468766080734
141380717,109.938,-38.375,-17.9375,1468766080749
141403979,137.875,-15.5,-11.5625,1468766080772
141426508,146.688,9.75,-9.5,1468766080794
141440720,133.562,34.3125,-10.875,1468766080809
141463996,112.938,57.1875,-16.0625,1468766080832
141486473,98.1875,74.25,-19.3125,1468766080854
141500640,86.125,88.8125,-18.125,1468766080869
141523917,79.1875,98.9375,-14.25,1468766080892
141546540,88.4375,105.562,-8.75,1468766080915
141560711,107.812,110.5,-2.9375,1468766080928
141584014,125.125,116.938,-1.125,1468766080952
141606426,139.75,122.75,0.0625,1468766080974
141620830,153.875,126.812,0.6875,1468766080989
141643842,160,127,1,1468766081012
141666492,158.688,125.75,-1.0625,1468766081034
141680812,138.375,123.938,-4.875,1468766081049
141703940,126.312,119.812,-7.75,1468766081072
141726381,111.75,106.312,-8.75,1468766081094
141740831,109.688,90.625,-4.4375,1468766081109
141763942,104.5,74,2.375,1468766081132
141786561,85.0625,62.375,7.75,1468766081155
141800772,47.625,43.5,7.875,1468766081169
141823357,-13.625,13.75,13.1875,1468766081191
141846482,-51.4375,-24.625,16.3125,1468766081215
141860855,-48.75,-54.8125,23.5,1468766081229
141883832,-74.625,-42.5625,29.375,1468766081252
141906345,-31.1875,-23.0625,25.25,1468766081274
141920760,48.3125,-28.4375,22.1875,1468766081289
141943256,51.375,-49.4375,29.5625,1468766081311
141966505,21.0625,-54.5,31.3125,1468766081335
141980810,-26.25,-44.8125,25.3125,1468766081349
142003177,-11.125,-40.0625,24.875,1468766081371
142026521,16.1875,-35.375,22.625,1468766081395
142040883,18,-26.375,21.5625,1468766081409
142063370,4.5625,-20.5625,21.8125,1468766081431
142086511,5.8125,-18.4375,21.375,1468766081454
142100833,0.4375,-18.6875,19.625,1468766081469
142123220,2.4375,-20.625,19.75,1468766081491
142146425,13.5,-22.3125,19.0625,1468766081514
142160664,12.5,-23.625,17.875,1468766081529
142183353,5.875,-25.125,14.875,1468766081551
142206457,5.75,-25.3125,11.1875,1468766081574
142220683,3.8125,-24.3125,7.5,1468766081588
142243348,3.25,-22.25,4.3125,1468766081611
142266492,-4.5,-19.8125,1.6875,1468766081635
142280833,-1.9375,-17.625,1,1468766081649
142303176,4.8125,-16.0625,1.125,1468766081671
142326436,-0.4375,-13.6875,0.5625,1468766081694
142340709,-11.875,-10.8125,0.4375,1468766081709
142363287,-15.8125,-10.4375,0.6875,1468766081731
142378322,-16.1875,-10.25,-0.4375,1468766081746
142400689,-15.5,-11.125,-0.875,1468766081769
142423277,-11.4375,-11.3125,-1.3125,1468766081791
142438355,-10.125,-11.6875,-1.0625,1468766081806
142460715,-10.5625,-12.5625,-1.875,1468766081829
142483332,-1.9375,-14.25,-1.875,1468766081851
142498266,-2.625,-14.9375,-2.5625,1468766081866
142520690,-2.0625,-14.5,-2.5625,1468766081889
142543399,-6.875,-15.8125,-3.3125,1468766081911
142566506,-8.8125,-18,-4.0625,1468766081934
142580729,-7.5,-21.8125,-4.5625,1468766081949
142603205,-5.75,-26.25,-6.0625,1468766081971
142626529,-4.125,-31.1875,-8.0625,1468766081995
142640842,-7.8125,-35.4375,-8.9375,1468766082009
142663297,-10.1875,-40.5625,-11.0625,1468766082031
142686399,-6.0625,-45.375,-12.5,1468766082054
142700895,-10.5625,-51.0625,-14.5,1468766082069
142723315,-10.9375,-57,-15.625,1468766082091
142746555,-4,-62.9375,-17.125,1468766082115
142768861,-10.4375,-69.4375,-21.3125,1468766082137
142783238,-7.875,-76.75,-23.625,1468766082151
142806474,-12.75,-85.875,-25.6875,1468766082174
142820715,-15.625,-91,-26,1468766082189
142843170,-18,-93.5625,-26.375,1468766082211
142866368,-24.1875,-88.25,-29.3125,1468766082234
142880802,-29.4375,-65.4375,-29.0625,1468766082249
142903210,-31.5625,-78.9375,-20.875,1468766082271
142925841,3.9375,-100.938,-11.5,1468766082294
142940895,49.75,-113.062,-8.6875,1468766082309
142963301,33.5,-109.875,-6.9375,1468766082331
142985781,9.5625,-100.625,-9.8125,1468766082354
143000800,-13.8125,-83.0625,-12.8125,1468766082369
143023154,-30.6875,-59.625,-17.3125,1468766082391
143045880,-29.0625,-34.25,-19.125,1468766082414
143060641,-19.9375,-4,-22.1875,1468766082428
143083255,-13.0625,24.1875,-20.3125,1468766082451
143105824,5.375,56.0625,-18.5625,1468766082474
143120876,34.75,82.5,-15.6875,1468766082489
143151486,57.9375,101.188,-13.25,1468766082519
143165761,74.4375,114.312,-12.5625,1468766082534
143180808,63.75,126.688,-13.9375,1468766082549
143203298,42.625,138.75,-15.5,1468766082571
143235166,42.1875,154.875,-18,1468766082603
143240823,39.625,165.875,-18,1468766082609
143263169,44.9375,171.062,-12.5,1468766082631
143293693,62.5625,170.75,-2.75,1468766082662
143303606,85.8125,170,7.25,1468766082671
143323379,112.938,168.875,14.4375,1468766082692
143339673,132.688,167.438,15.5625,1468766082707
143368862,135,164.312,12.8125,1468766082737
143391372,131.812,154.938,6.875,1468766082759
143399656,115.188,144.5,0,1468766082767
143420882,98.1875,140.375,-2.4375,1468766082789
143443324,85.1875,117.75,4.375,1468766082811
143459674,48.75,92.3125,10.125,1468766082827
143480683,20.25,69.375,11.3125,1468766082848
143503345,-2.125,33,11.875,1468766082871
143519646,-16.875,-12.1875,13,1468766082887
143540669,-11.375,-56.375,17.875,1468766082909
143563321,-21.8125,-53.0625,26.375,1468766082931
143579583,-7.6875,-30.0625,27.625,1468766082947
143600740,50,-25.6875,26.375,1468766082969
143623260,56.125,-33.3125,27,1468766082991
143639614,22.3125,-41.875,26.75,1468766083007
143662167,1.0625,-39.0625,22.625,1468766083030
143683355,-15.6875,-35.125,20.625,1468766083051
143699630,-3.3125,-33.625,20.5,1468766083067
143722136,21.9375,-32,20.6875,1468766083090
143743150,14.6875,-28.625,18.9375,1468766083111
143759621,6.6875,-29.3125,18.9375,1468766083127
143782153,3.4375,-28.4375,18.25,1468766083150
143803341,-3.6875,-27.625,16.75,1468766083171
143819636,2.8125,-28.6875,15.8125,1468766083187
143842179,1.1875,-28.1875,14.5625,1468766083210
143863338,-5.1875,-27,14.125,1468766083231
143879673,-1.75,-25.75,12.25,1468766083247
143902194,7.25,-23.4375,9.6875,1468766083270
143923384,-0.6875,-20.25,5.5625,1468766083291
143939655,-10,-16.875,-0.9375,1468766083307
143962180,-15.625,-13.6875,-6.5625,1468766083330
143983280,-18.8125,-11.6875,-10.6875,1468766083351
143999601,-20,-10.8125,-13.0625,1468766083367
144022117,-24.75,-10.5625,-13.4375,1468766083390
144043132,-24.25,-12.875,-12.375,1468766083411
144059580,-15.875,-16.25,-10.1875,1468766083427
144082103,-12.375,-17.875,-7.75,1468766083450
144103422,-5,-19.375,-5.6875,1468766083472
144119723,-5.5625,-19.5625,-4.5625,1468766083487
144142207,-7,-20.5,-4.6875,1468766083510
144163370,0.0625,-21.3125,-4,1468766083531
144179622,-0.75,-22.25,-3.625,1468766083547
144202154,-2.3125,-24.625,-3.0625,1468766083570
144223473,-2.25,-28.1875,-3.0625,1468766083592
144239760,-1.3125,-30.625,-1.75,1468766083608
144262202,-7.5625,-30.5,-1.625,1468766083630
144283429,-2.5625,-29.9375,-2.75,1468766083651
144299713,-8,-29.125,-2.5,1468766083667
144322206,-8.3125,-29.875,-2.5625,1468766083690
144343334,-3.25,-31.625,-4.1875,1468766083711
144359753,-7.25,-34.25,-5.9375,1468766083728
144382176,-12.9375,-37.5,-7.3125,1468766083750
144403299,-10.0625,-42.25,-8.75,1468766083771
144425675,-8.25,-46.5625,-10.1875,1468766083793
144442270,-6.25,-51.4375,-11.125,1468766083810
144463402,0.1875,-57.5,-14.1875,1468766083831
144479698,4.1875,-60.5,-16.3125,1468766083847
144502234,-7.4375,-63.625,-19.8125,1468766083870
144523267,-10.1875,-66.4375,-20.75,1468766083891
144539683,-20.625,-70.4375,-20.5,1468766083907
144562203,-16,-74.375,-20.1875,1468766083930
144591556,-22.875,-79.0625,-21,1468766083960
144599684,-40.6875,-87.875,-20.75,1468766083967
144622232,-35.9375,-97.1875,-15.75,1468766083990
144644653,-33.0625,-103.938,-11.0625,1468766084012
144659804,-37.8125,-111.25,-8.375,1468766084028
144682196,-34.8125,-117.438,-6.375,1468766084050
144711483,-28.8125,-113.375,-5.9375,1468766084079
144719685,-31.6875,-92.125,-9.25,1468766084087
144742176,-25.9375,-84.625,-13.9375,1468766084110
144764665,-11.375,-84,-13.4375,1468766084132
144779662,-9.4375,-73.8125,-14.375,1468766084147
144802155,-14.3125,-57.625,-15,1468766084170
144824009,-1.6875,-33.3125,-14.9375,1468766084192
144846561,21.6875,-17.375,-20.6875,1468766084215
144861529,30.75,12.25,-17.0625,1468766084229
144884019,50.6875,44.625,-21.125,1468766084252
144906400,76.1875,66.375,-18.9375,1468766084274
144921586,79.9375,87.9375,-14,1468766084289
144944040,76.1875,108.625,-13.5625,1468766084312
144966563,81.1875,123.125,-15.4375,1468766084335
144981511,73.125,135.125,-16.5625,1468766084349
145003853,52.625,149.938,-20.75,1468766084372
145026602,44.75,163.25,-22.5625,1468766084395
145041507,44.8125,171.812,-19,1468766084409
145063968,68.25,179.875,-14.6875,1468766084432
145086553,98.6875,183,-10.6875,1468766084454
145101596,98.0625,180.562,-8.25,1468766084470
145123956,80.75,173.938,-11.625,1468766084492
145146550,60.25,159.688,-10.875,1468766084514
145161403,72.4375,146.062,-2.1875,1468766084529
145183921,115.938,121.688,8.625,1468766084552
145206571,160,96.9375,18.5625,1468766084575
145221529,172.312,69.6875,22,1468766084589
145243945,136,41.125,19,1468766084612
145266466,92.875,19.5,10.125,1468766084634
145281542,44.8125,-7.4375,4.8125,1468766084650
145304031,-11.1875,-33.5625,3.875,1468766084672
145327881,-34.8125,-55.9375,2.8125,1468766084696
145341391,-42.625,-80.9375,9.5625,1468766084709
145365295,-45.25,-92.5625,15.5,1468766084733
145386316,-21.6875,-91.125,17.5625,1468766084754
145401348,8.25,-91.3125,20.1875,1468766084769
145431356,36.6875,-94.4375,25.8125,1468766084799
145446321,37.9375,-103.75,26.625,1468766084814
145461376,48.625,-121.625,32.8125,1468766084829
145483826,43.125,-129,39.5,1468766084852
145506352,-22.9375,-121.312,32.375,1468766084874
145521325,-26.1875,-124.562,25.6875,1468766084889
145543902,-22.3125,-134.125,28.5,1468766084912
145566434,-25,-139.062,29.375,1468766084934
145581364,-20.5625,-132.125,30.3125,1468766084949
145603863,-21.75,-108.5,29.3125,1468766084972
145619636,-8.6875,-58.5,21.9375,1468766084987
145641326,-14.25,-41.25,9.9375,1468766085009
145663835,3.3125,-37.9375,-1.875,1468766085031
145679642,-2.25,-28.0625,-16.0625,1468766085047
145701425,-4.1875,-14.125,-20.6875,1468766085069
145724071,15,-2.375,-26.75,1468766085092
145739697,10,20.5,-46.5,1468766085108
145762880,-12,-6.25,-53.375,1468766085131
145783929,-70.875,-49.75,-44.625,1468766085152
145799674,-103.438,-90.375,-45.0625,1468766085167
145822844,-35.9375,-139.5,-40,1468766085191
145844096,7.8125,-185.5,-40.875,1468766085212
145866464,19.5,-203.312,-36.125,1468766085234
145882885,23.5625,-217.188,-22.5625,1468766085251
145904035,50.1875,-214.125,-22.875,1468766085272
145919712,66.5625,-191.375,-19.125,1468766085287
145942815,67.875,-157.562,-27.5,1468766085311
145964117,69.875,-120.625,-24,1468766085332
145979770,139.438,-63.875,-26.75,1468766085348
146002874,124.75,-1.4375,-25.8125,1468766085371
146024116,76.5625,81.1875,-32.0625,1468766085392
146039680,42.6875,158.875,-38.5625,1468766085407
146062876,15.5,223.75,-37.3125,1468766085431
146084029,18.8125,286.938,-37.8125,1468766085452
146107897,35.1875,334.125,-33.5625,1468766085476
146122938,8.25,373.062,-26.5,1468766085491
