myot,x,y,z
151301991118,-0.0625,-0.875,-1.25,1464789090656
151302006938,0,-0.875,-1.3125,1464789090672
151302029385,0.3125,-0.875,-1.5,1464789090694
151302052510,0.4375,-0.75,-1.5,1464789090717
151302066913,0.1875,-0.625,-1.5,1464789090731
151302089435,0.5625,-0.5625,-1.375,1464789090754
151302112582,-0.0625,-0.4375,-1.1875,1464789090777
151302126931,0.375,-0.25,-1.4375,1464789090791
151302149414,0.5,0,-1.4375,1464789090814
151302172606,0.5,0.125,-1.4375,1464789090837
151302186907,0.5,0.4375,-1.375,1464789090852
151302209424,0.25,0.6875,-1.5625,1464789090874
151302232630,0.375,0.75,-1.6875,1464789090897
151302246971,0.5,0.6875,-1.8125,1464789090912
151302269488,1.0625,0.5,-2.0625,1464789090934
151302292593,1.0625,0.1875,-2.3125,1464789090957
151302306903,1,-0.3125,-2.75,1464789090971
151302329422,0.8125,-0.6875,-2.875,1464789090994
151302360082,0.5,-0.9375,-2.75,1464789091025
151302366974,0.125,-1.3125,-2.5,1464789091031
151302389423,0.125,-1.5625,-2.3125,1464789091054
151302412573,0.75,-1.625,-2.0625,1464789091077
151302426890,-0.1875,-1.375,-1.1875,1464789091091
151302449383,-1.5625,-1,-0.4375,1464789091114
151302472540,-1.625,-0.625,0.0625,1464789091137
151302486952,-1.0625,-0.375,0.625,1464789091151
151302509430,-1.125,-0.0625,0.75,1464789091174
151302532633,-0.625,0.375,0.75,1464789091197
151302553659,-0.3125,0.375,0.5,1464789091218
151302569879,0.4375,0.4375,0,1464789091234
151302592604,0.5,0.25,-0.6875,1464789091257
151302613630,0.875,0.25,-1.375,1464789091278
151302637628,1.75,-0.0625,-1.9375,1464789091302
151302652547,1.8125,-0.1875,-2.4375,1464789091317
151302673547,2.625,0.0625,-2.8125,1464789091338
151302689416,1.375,0.3125,-2.5,1464789091354
151302703023,0.6875,0.6875,-2.25,1464789091367
151302725478,0.375,1,-2,1464789091390
151302748698,-0.3125,1.0625,-1.6875,1464789091413
151302762976,-0.125,1.125,-1.375,1464789091428
151302785527,-0.0625,1.0625,-1.0625,1464789091450
151302808680,-0.0625,1,-0.8125,1464789091473
151302822999,0.0625,0.9375,-0.625,1464789091488
151302845526,0.25,0.9375,-0.3125,1464789091510
151302868626,0.25,0.9375,-0.125,1464789091533
151302883027,0.0625,1.1875,0.375,1464789091548
151302914320,0.0625,1.4375,0.75,1464789091579
151302928660,-0.1875,1.625,1.125,1464789091593
151302943003,-0.5,1.9375,1.5625,1464789091607
151302965510,-0.0625,2,1.875,1464789091630
151302988656,0.5,2.125,1.875,1464789091653
151303002962,0.5,2.0625,2.125,1464789091667
151303025431,0.625,1.875,2,1464789091690
151303049090,1.5,1.75,1.8125,1464789091714
151303062984,2.375,1.375,1.75,1464789091727
151303085476,2.6875,1.1875,1.625,1464789091750
151303108689,0.125,0.375,1.25,1464789091773
151303122990,0.5625,0.0625,0.5625,1464789091787
151303145414,2.4375,-0.375,0.1875,1464789091810
151303168689,1.5,-0.75,0,1464789091833
151303183026,0.5,-1,-0.3125,1464789091847
151303206931,2,-1,-0.1875,1464789091871
151303228428,1.5625,-0.875,-0.3125,1464789091893
151303243066,0.1875,-1,-0.1875,1464789091908
151303265483,-0.125,-1.0625,-0.9375,1464789091930
151303288605,0.6875,-1.125,-1,1464789091953
151303302995,0.5625,-1.375,-1.5,1464789091967
151303325610,-1.75,-1,-1.8125,1464789091990
151303348600,-2.0625,-1,-2.1875,1464789092013
151303363010,-0.6875,-0.875,-2.3125,1464789092027
151303385546,-0.8125,-0.875,-2,1464789092050
151303408624,-1.375,-0.75,-2.125,1464789092073
151303422966,-3.5625,-0.3125,-2.5,1464789092088
151303445545,-4.1875,0.125,-2.625,1464789092110
151303468693,-6.375,13,7.9375,1464789092133
151303482995,-16.1875,19.8125,11.125,1464789092148
151303505535,-2.4375,14.375,6.0625,1464789092170
151303528710,-24.0625,50.75,30.6875,1464789092193
151303544420,-8.8125,14.5,3.25,1464789092209
151303565507,4.5,11.625,5.5,1464789092230
151303588724,3,11.25,4.5,1464789092253
151303603022,4.25,11.125,4,1464789092268
151303625603,3.125,9.4375,0.875,1464789092290
151303648683,2.625,9.4375,-1,1464789092313
151303663040,3.625,9.6875,-2.3125,1464789092327
151303685534,3.4375,10.0625,-4.0625,1464789092350
151303708647,3.1875,8.125,-7.5,1464789092373
151303723118,4.8125,8.6875,-9.625,1464789092388
151303745549,5.1875,7.6875,-13.6875,1464789092410
151303768686,4.6875,5.8125,-19.125,1464789092433
151303783126,4.0625,3.4375,-26.375,1464789092448
151303805500,3,-0.625,-35,1464789092470
151303828746,3.0625,-7.0625,-46.8125,1464789092493
151303843040,3.125,-17.25,-62.125,1464789092508
151303865485,2.6875,-29.625,-78.875,1464789092530
151303888679,8.6875,-46.6875,-97,1464789092553
151303903033,13.875,-57.5,-111.625,1464789092568
151303925557,21.9375,-55.4375,-100.562,1464789092590
151303956818,-4.125,-36.625,-91.6875,1464789092621
151303963052,9.625,-25.8125,-86.8125,1464789092628
151303985527,14.1875,-33.1875,-81.75,1464789092650
151304008065,-2.0625,-32.25,-75.6875,1464789092673
151304023025,-3.9375,-25.9375,-50.5625,1464789092688
151304045502,13.0625,-23.3125,-0.75,1464789092710
151304068020,9.1875,-6.875,46.1875,1464789092733
151304083029,-2.875,11.125,84.625,1464789092748
151304105502,-1.625,32.9375,116.5,1464789092770
151304128065,4.375,50.3125,140.562,1464789092793
151304142973,8.0625,64.1875,160.625,1464789092807
151304165450,12.25,70.125,174.125,1464789092830
151304188019,15.9375,73.8125,179.062,1464789092853
151304203069,16.5,79.0625,175.938,1464789092868
151304225552,16,84.625,173.438,1464789092890
151304248111,30.6875,88.875,167.562,1464789092913
151304263032,30.5625,89.3125,145.125,1464789092928
151304285496,50.625,73.625,113.875,1464789092950
151304308067,81.25,36.5,68.4375,1464789092973
151304323053,45.1875,28.1875,53.625,1464789092988
151304345533,-27.0625,-27.625,-37.4375,1464789093010
151304367959,-185.625,-45.5,-11.5625,1464789093032
151304383027,122.25,-96.625,-15,1464789093048
151304405583,48.5625,-9.3125,-35.0625,1464789093070
151304428014,58.1875,-56.75,-47.8125,1464789093093
151304443060,24.8125,-51.5,-42.75,1464789093108
151304465512,-11.125,-66.5,-22.25,1464789093130
151304487934,1.5,-60.75,-12.625,1464789093152
151304502970,17.8125,-49.1875,-7.1875,1464789093168
151304525474,8.6875,-38.625,-8.8125,1464789093190
151304548044,-17.1875,-35.875,-15.375,1464789093213
151304563050,-31.125,-34.9375,-20.875,1464789093228
151304585580,-30.125,-25.875,-25.6875,1464789093250
151304608033,-29.625,-25.1875,-30,1464789093272
151304623001,-26.9375,-25.8125,-33.625,1464789093287
151304645602,-27.75,-23.375,-38.6875,1464789093310
151304668050,-30.625,-23.375,-43.375,1464789093332
151304683022,-25.0625,-23.875,-46.25,1464789093348
151304705487,-16.5625,-22.5625,-48.5,1464789093370
151304728028,-15.5625,-24.5,-49.1875,1464789093392
151304743041,-17.4375,-29.8125,-50.6875,1464789093407
151304765556,-12.6875,-34.375,-49.5625,1464789093430
151304788048,-5.6875,-47.1875,-51.5,1464789093452
151304804429,6.0625,-49.8125,-56,1464789093469
151304825562,0.25,-53.6875,-62,1464789093490
151304848015,0.75,-46.375,-65.125,1464789093512
151304864489,4.0625,-41.5625,-68.9375,1464789093529
151304886966,6.9375,-40.0625,-73.125,1464789093551
151304908100,-29.9375,-34.5625,-83.0625,1464789093572
151304924468,2.3125,-41,-84.5625,1464789093589
151304945506,2.8125,-44.4375,-89.4375,1464789093610
151304968079,-6.375,-48.5625,-93.75,1464789093632
151304984409,-6.8125,-52.0625,-101,1464789093649
151305005562,-18.8125,-52.5,-110.25,1464789093670
151305028075,-37.6875,-61.6875,-117.188,1464789093693
151305044491,-68.625,-68.9375,-131.625,1464789093709
151305065563,-72.625,-78.4375,-140,1464789093730
151305088033,-111.875,-91.1875,-141.312,1464789093753
151305104475,-103.688,-29.75,-152.625,1464789093769
151305125528,20.25,-55.375,-181.5,1464789093790
151305148053,72.9375,-79.5625,-154.438,1464789093812
151305164581,-0.4375,-48.1875,-95.25,1464789093829
151305185590,-9,-39.0625,-77.8125,1464789093850
151305208075,4.875,-35.25,-32.6875,1464789093873
151305224558,-27.9375,26.25,-9.5,1464789093889
151305245483,4.3125,28.9375,48.6875,1464789093910
151305276203,24.4375,68,97.0625,1464789093941
151305284529,26.6875,83.3125,134.688,1464789093949
151305305593,28.25,103.188,175.125,1464789093970
151305328042,17.375,122.562,207.375,1464789093992
151305344555,-3.875,131.438,238.875,1464789094009
151305365549,-16.5625,145.125,264.375,1464789094030
151305388097,-15.6875,153.312,288.562,1464789094053
151305404461,-13.625,159.688,310.938,1464789094069
151305425579,-11.0625,160.562,324.625,1464789094090
151305447988,-8.375,149.562,312.312,1464789094112
151305464480,2.875,150.75,293.5,1464789094129
151305485525,23.25,148.312,232.812,1464789094150
151305508044,71.875,101.625,165.625,1464789094172
151305524479,97.4375,50.4375,115.25,1464789094189
151305545508,31.75,-21.3125,-18.75,1464789094210
151305568058,-263.438,-86.6875,-85.4375,1464789094233
151305584503,77.6875,-107.688,-31.0625,1464789094249
151305605535,46.5,-25.6875,-44.9375,1464789094270
151305628080,2.4375,-7.6875,-104.125,1464789094292
151305644527,-17.125,-64.5,-39.25,1464789094309
151305666203,-40.5625,-56.5,-39,1464789094331
151305688088,-4.1875,-53.8125,-15,1464789094352
151305704438,-0.5,-41.4375,-18,1464789094369
151305726960,-15.0625,-34.0625,-33.3125,1464789094391
151305748023,-32.875,-24,-52.0625,1464789094412
151305764550,-35.625,-24.8125,-58.5,1464789094429
151305787018,-25.3125,-22.6875,-58.75,1464789094451
151305808090,-17,-24.8125,-55.75,1464789094473
151305824510,-12.75,-26.6875,-50.75,1464789094489
151305847025,-12.5,-27.5625,-51.4375,1464789094511
151305868010,-21.8125,-30.8125,-58.3125,1464789094532
151305884565,-13.875,-28.6875,-62.125,1464789094549
151305906963,-2.3125,-31.8125,-67.0625,1464789094571
151305928021,9.625,-33.5,-70.625,1464789094592
151305944469,14.1875,-32.625,-74.625,1464789094609
151305966966,6.3125,-34.0625,-73.75,1464789094631
151305988058,10.4375,-32.8125,-75.4375,1464789094652
151306004474,16.5625,-32.25,-77.1875,1464789094669
151306026941,6.8125,-32.8125,-80.9375,1464789094691
151306048033,7.5,-34.5,-87.375,1464789094712
151306064428,2.625,-35.875,-98.8125,1464789094729
151306087021,-5.5,-36.125,-116.5,1464789094751
151306107991,-8.9375,-41.5625,-120.438,1464789094772
151306124496,-15.375,-45.25,-127.688,1464789094789
151306147024,-16.125,-45.8125,-139,1464789094811
151306168085,-33.375,-55.6875,-149,1464789094832
151306184506,-76.0625,-64.125,-161.812,1464789094849
151306208501,-123.188,-71.5625,-167.625,1464789094873
151306228045,-138.438,-48.3125,-193.5,1464789094892
151306244499,-31.1875,-74.9375,-214.438,1464789094909
151306266982,87.375,-80.4375,-197.562,1464789094931
151306287971,-50.9375,-5,-92.25,1464789094952
151306303733,18.5625,-37.5625,-68.625,1464789094968
151306326202,31.3125,-1.3125,-35.1875,1464789094991
151306348873,3.25,-21.25,-34.375,1464789095013
151306363763,19.125,53.9375,90.5625,1464789095028
151306386181,37.625,49.5625,131.75,1464789095051
151306408777,28.6875,91.5,176.625,1464789095073
151306423646,30.8125,96.0625,213.125,1464789095088
151306446200,16.8125,111.312,240.125,1464789095111
151306468739,8.75,112.688,268.438,1464789095133
151306483792,9.8125,112.875,282.625,1464789095148
151306506217,21.5625,117.062,302.438,1464789095171
151306528731,31.125,118.562,320.812,1464789095193
151306543728,25.875,120.5,327.938,1464789095208
151306566218,16,124.625,314.688,1464789095230
151306590160,11.125,133.25,290.312,1464789095254
151306603704,17.4375,121.375,233.812,1464789095268
151306626214,66.25,91.875,168.562,1464789095291
151306648769,96.875,53.6875,114.375,1464789095313
151306663689,49.9375,-25.6875,-9.25,1464789095328
151306686192,-146.438,-65.9375,-115.25,1464789095351
151306708765,135.938,-75.625,7.0625,1464789095373
151306723739,26.0625,-7,-52.75,1464789095388
151306746257,40.0625,-117.75,-107,1464789095411
151306768782,60.3125,-56,-45.8125,1464789095433
151306783757,25.3125,-63.3125,-40.0625,1464789095448
151306807626,-17.6875,-67.625,-42.875,1464789095472
151306828643,-4,-55.3125,-24.6875,1464789095493
151306845101,-17.8125,-42.5,-33.125,1464789095509
151306866194,-19.375,-32.5625,-37.375,1464789095531
151306888770,-18.9375,-29.75,-43.9375,1464789095553
151306905161,-32.125,-33.75,-56.75,1464789095569
151306926217,-29.3125,-30.3125,-64.1875,1464789095591
151306948762,-16.5,-21.9375,-60.4375,1464789095613
151306965112,-8.8125,-21.9375,-59.5625,1464789095629
151306986210,-6.9375,-24.5,-59.4375,1464789095651
151307008757,-12.5,-24.9375,-64.875,1464789095673
151307025157,-2.6875,-25.0625,-66.375,1464789095689
151307046230,4,-28.25,-66.9375,1464789095711
151307076171,7.25,-29,-68.5,1464789095740
151307085120,13.25,-30.4375,-67.375,1464789095750
151307106179,17.9375,-29.625,-70.3125,1464789095771
151307128693,14.125,-29.9375,-73.3125,1464789095793
151307145169,12.125,-32.9375,-79.9375,1464789095809
151307166172,18,-37.0625,-88.4375,1464789095830
151307188754,2,-42.875,-99.375,1464789095853
151307205163,11.3125,-46.3125,-111.438,1464789095869
151307226184,-12.9375,-49.25,-110.188,1464789095890
151307248660,-29.4375,-47.5625,-107.875,1464789095913
151307265170,-19.3125,-44.5625,-104.875,1464789095930
151307287709,-51.125,-49.125,-115.438,1464789095952
151307308738,-61.125,-53.5625,-124.125,1464789095973
151307325125,-79.0625,-60.375,-135.312,1464789095989
151307346262,-112.438,-67.125,-150.375,1464789096011
151307368765,-170.875,-65.0625,-166.75,1464789096033
151307385179,-163.25,-61.0625,-184.625,1464789096050
151307406219,-10.3125,-100.312,-214.812,1464789096071
151307428730,-3.125,-58.3125,-142.812,1464789096093
151307445142,-80.75,-3.25,-33.625,1464789096109
151307466167,-14.3125,-30.3125,1.125,1464789096130
151307488787,-68.875,1.8125,47.4375,1464789096153
151307505178,-39.75,-14.875,42.875,1464789096169
151307526228,-4.3125,29.3125,168.312,1464789096191
151307550123,25.25,26.6875,196.188,1464789096214
151307565169,7.125,55.6875,201.188,1464789096229
151307586230,6.5,53.4375,221.375,1464789096251
151307608742,4.0625,68.1875,230.312,1464789096273
151307624499,21.9375,72.375,240.5,1464789096289
151307646215,42.8125,76.125,247.188,1464789096311
151307668772,59.5625,85.8125,254.5,1464789096333
151307684484,66.5625,95,259,1464789096349
151307706221,72,100.812,254.5,1464789096371
151307728765,89.75,108.062,247.625,1464789096393
151307744454,87.5,111.312,225.688,1464789096409
151307767630,80.5625,107.938,187.188,1464789096432
151307788787,84.875,97.5625,150,1464789096453
151307804567,89,75.625,103.188,1464789096469
151307827752,52.6875,43.8125,66.625,1464789096492
151307848824,-17.9375,-15.9375,-6.0625,1464789096513
151307864487,-218.562,-31.4375,-47.1875,1464789096529
151307887752,-42.625,-54.25,-23,1464789096552
151307908851,-1.0625,-18.4375,-2.875,1464789096573
151307924609,51.625,-52.1875,-54.5,1464789096589
151307947746,18.0625,-3.125,-50.9375,1464789096612
151307968788,-43.9375,-64.0625,-47.5625,1464789096633
151307984506,-31.3125,-37.875,-27.25,1464789096649
151308007739,-16.625,-28.8125,-27.5,1464789096672
151308028769,-17.125,-25.5,-21.875,1464789096693
151308044507,-8.1875,-22.6875,-19,1464789096709
151308067759,-13,-15.0625,-20.9375,1464789096732
151308088836,-17.5,-17.375,-22.625,1464789096753
151308104596,-13.75,-11.75,-18.4375,1464789096769
151308127768,-5.75,-13.25,-17.25,1464789096792
151308148809,-12.5,-12.4375,-18.3125,1464789096813
151308164571,-13.8125,-7.75,-18.4375,1464789096829
151308187795,-28,-10.125,-22.875,1464789096852
151308208846,-20.5625,-9.625,-23.25,1464789096873
151308224570,-14.0625,-6.1875,-20,1464789096889
151308247806,-15.9375,-11.5,-23.3125,1464789096912
151308268773,-9,-11.1875,-24,1464789096933
151308284517,-1.5625,-10.3125,-20.8125,1464789096949
151308307729,1.5625,-12.8125,-22.25,1464789096972
151308328752,-0.3125,-11.5,-19.4375,1464789096993
151308344544,-0.0625,-11.5,-13.6875,1464789097009
151308367723,5.375,-12.25,-13.375,1464789097032
151308388739,10.125,-10.375,-14.3125,1464789097053
151308404511,7.5,-11.4375,-18.3125,1464789097069
151308427764,4,-11.375,-20.6875,1464789097092
151308448762,5.75,-11.8125,-18.75,1464789097113
151308464543,4.3125,-12.1875,-17.4375,1464789097129
151308487737,3.5625,-13.3125,-17.8125,1464789097152
151308508747,6.625,-12.3125,-18.8125,1464789097173
151308524504,8.125,-9.6875,-20.125,1464789097189
151308547775,3.375,-7.875,-18.75,1464789097212
151308568849,0.375,-7.375,-17,1464789097233
151308584536,5.375,-6.25,-15.125,1464789097249
151308607079,2.3125,-5.5,-13.3125,1464789097271
151308628837,0.1875,-3.5625,-10,1464789097293
151308644618,-3.4375,-3.3125,-9.625,1464789097309
151308667099,6,-2.9375,-8.0625,1464789097331
151308688843,3.4375,-2.5,-7.8125,1464789097353
151308704607,5.9375,-2.6875,-5.875,1464789097369
151308727020,6.1875,-2.875,-6.1875,1464789097391
151308750253,12.9375,-2.1875,-7.5,1464789097415
151308764511,9.5625,-2.1875,-6.125,1464789097429
151308787035,5.875,-1.6875,-5.9375,1464789097451
151308810182,6.8125,-0.5,-6.5,1464789097474
151308824568,5.0625,1,-6.5625,1464789097489
151308847056,2.0625,1.8125,-3.9375,1464789097511
151308870795,0.3125,2.4375,-3.6875,1464789097535
151308884537,3.6875,2.875,-4.5,1464789097549
151308907074,-0.625,2.8125,-4.0625,1464789097571
151308930271,0.8125,2.5625,-3.625,1464789097595
151308944626,3.3125,2.5,-4.0625,1464789097609
151308967063,5.3125,2.1875,-1.75,1464789097631
151308990290,3.8125,2,-2.4375,1464789097655
151309004537,6.4375,2.5625,-2.6875,1464789097669
151309027069,6.125,2.4375,-2.75,1464789097691
151309050250,7.875,1.75,-2.25,1464789097715
151309064610,7.8125,2.625,0.75,1464789097729
151309087084,4.5,2.5625,-0.625,1464789097751
151309110238,6.6875,3,-0.6875,1464789097775
151309124604,5.625,2.125,-0.375,1464789097789
151309147108,7.75,2.5,0.1875,1464789097811
151309177796,4.75,2.8125,1.375,1464789097842
151309184564,2.6875,2.6875,0.4375,1464789097849
151309207075,2.875,3.5,2.375,1464789097871
151309230266,3.125,2.9375,3.25,1464789097895
151309252797,4.5,1.9375,2,1464789097917
151309267038,3.375,2.625,3.6875,1464789097931
151309290319,4.0625,2,2.6875,1464789097955
151309311298,5.0625,1.875,2,1464789097976
151309327028,7.375,0.6875,-0.375,1464789097991
151309350238,6.5625,0.75,2.25,1464789098014
151309371313,2.5625,1.3125,1.375,1464789098036
151309387076,1,0.4375,-0.875,1464789098051
151309410299,1.5,0.5625,1.5,1464789098075
151309431408,3,0.375,1.5,1464789098096
151309447121,2.6875,0.625,1.25,1464789098111
151309470270,1.1875,0.4375,1.8125,1464789098135
151309491240,2.1875,0.0625,-0.4375,1464789098156
151309507128,2.6875,0.0625,0.875,1464789098171
151309529516,1.625,0.125,0.4375,1464789098194
151309551336,1.1875,-0.625,0.5625,1464789098216
151309573879,0,-0.625,0.25,1464789098238
151309589585,0.5,-1,-0.6875,1464789098254
151309611315,0.3125,-0.375,-0.5625,1464789098276
151309627115,0.8125,-0.1875,0,1464789098291
151309649560,0.3125,-0.1875,0.75,1464789098314
151309672773,-1.0625,0.1875,0.5625,1464789098337
151309687123,-1.75,-0.125,0.8125,1464789098351
151309709580,-0.625,-0.1875,0.4375,1464789098374
151309732748,-0.875,-0.3125,0.125,1464789098397
151309753832,-0.1875,-0.25,-0.25,1464789098418
151309769594,0.0625,-0.4375,-0.4375,1464789098434
151309793198,1.6875,-0.4375,-0.75,1464789098457
151309807111,0,-0.75,-0.6875,1464789098471
151309829591,0.6875,-0.5625,-0.6875,1464789098494
151309852801,1.5,-0.75,-0.6875,1464789098517
151309867126,1.0625,-0.9375,-0.5,1464789098531
151309889607,1.4375,-1.125,-0.625,1464789098554
151309911962,2.625,-1,-0.625,1464789098576
151309926371,1,-1.125,-0.625,1464789098591
151309940582,0.4375,-1.1875,-0.6875,1464789098605
151309963104,1.25,-1.0625,-0.625,1464789098627
151309986271,0.9375,-1.25,-0.5,1464789098651
151310000644,0.4375,-1.25,-0.125,1464789098665
151310023109,0.6875,-1,0.1875,1464789098687
151310046749,-3.25,-0.9375,0,1464789098711
151310060620,-3.125,-0.875,-0.125,1464789098725
151310084588,-1.3125,-1,0.3125,1464789098749
151310105991,-5.25,-1.0625,-0.125,1464789098770
151310120598,-9.75,-1,-1.3125,1464789098785
151310143101,-3.125,-1.375,-1.375,1464789098807
151310166778,-2.25,-1.375,-1.25,1464789098831
151310180619,-4.125,-1.375,-0.8125,1464789098845
151310203186,-3.75,-1,-0.9375,1464789098867
151310226343,-1.6875,-0.4375,-0.8125,1464789098891
151310248808,-1.75,-1,0.125,1464789098913
151310263247,-2,-1,0.3125,1464789098928
151310286358,-0.1875,-1,-0.125,1464789098951
151310300676,-1.625,-0.9375,-0.5,1464789098965
151310332009,-0.875,-1,-0.3125,1464789098996
151310346302,0.75,-0.9375,-0.25,1464789099011
151310362142,0.5,-0.875,0.3125,1464789099026
151310383176,0.0625,-0.625,0.625,1464789099047
151310406342,0.5625,-0.1875,0.6875,1464789099071
151310420687,0.25,0.1875,1.1875,1464789099085
151310443237,0.875,0.375,1.5625,1464789099108
151310466373,1.5,0.625,1.5625,1464789099131
151310480714,2,0.75,1.6875,1464789099145
151310503187,2.25,0.875,1.875,1464789099167
151310526326,2,0.875,2.25,1464789099191
151310540677,2.8125,1,2.625,1464789099205
151310563159,2.75,1.0625,3.1875,1464789099227
151310586292,3.3125,0.875,3.5625,1464789099250
151310608822,3.4375,0.6875,3.4375,1464789099273
151310623088,4.875,0.125,3.8125,1464789099287
151310645586,5,0.1875,3.5625,1464789099310
151310660641,5.625,-0.125,3.9375,1464789099325
151310683109,5.3125,0.25,4.125,1464789099347
151310705658,4.3125,-0.0625,4.5625,1464789099370
151310720594,3.6875,0.1875,3.625,1464789099385
151310743118,3.3125,0.1875,3.25,1464789099407
151310765731,1.25,0.1875,2.6875,1464789099430
151310780714,0.6875,0.3125,2.375,1464789099445
151310804633,2,-0.1875,1.9375,1464789099469
151310827081,2.625,-0.25,1.1875,1464789099491
151310840675,2.9375,0.8125,3.0625,1464789099505
151310863212,1.5625,1.0625,1.9375,1464789099528
151310895971,-1.125,2.25,3.5625,1464789099560
151310908814,-3.6875,5.9375,5.6875,1464789099573
151310923189,-5.25,4.125,3.4375,1464789099588
151310945684,-3.9375,2.5625,3.125,1464789099610
151310960656,-4.875,1.375,2.125,1464789099625
151310983111,-2.875,0.3125,1.875,1464789099647
151311005617,-2.6875,-0.4375,1,1464789099670
151311023530,-3.0625,-0.875,0.875,1464789099688
151311043148,-1.8125,-1.0625,0.375,1464789099707
151311065681,-4,-1.1875,0.1875,1464789099730
151311080654,-4.0625,-1.4375,0.3125,1464789099745
151311103134,-2.3125,-1.8125,0,1464789099767
151311125684,-0.75,-2.375,-0.125,1464789099790
151311140681,-0.5,-2.6875,-0.6875,1464789099805
151311163183,-1.9375,-2.8125,-1.4375,1464789099828
151311185745,-0.9375,-2.5625,-2.3125,1464789099850
151311200705,-0.9375,-2.5625,-2.5625,1464789099865
151311223190,-0.8125,-2,-3.125,1464789099887
151311245746,1.1875,-1.875,-2.75,1464789099910
151311260724,0.625,-1.9375,-2.3125,1464789099925
151311283242,0.9375,-1.1875,-2.5,1464789099948
151311307109,-0.0625,-0.8125,-2.125,1464789099971
151311320672,0.5625,-0.5,-1.625,1464789099985
151311351372,0.5,-0.5,-1.125,1464789100016
151311365679,0.6875,-0.375,-0.8125,1464789100030
151311380652,1.0625,-0.0625,-0.75,1464789100045
151311403136,0.6875,-0.0625,-0.9375,1464789100067
151311425633,0.5625,-0.0625,-0.75,1464789100090
151311442094,1.5,-0.25,-0.6875,1464789100106
151311463171,1.5625,-0.1875,-0.375,1464789100127
151311485637,1.5,-0.0625,0,1464789100150
151311502048,1.3125,0.0625,0,1464789100166
151311531365,1,0,0.125,1464789100195
151311545681,0.8125,-0.1875,0.25,1464789100210
151311562078,1.1875,-0.4375,0.25,1464789100226
151311583200,0.625,-0.4375,0.3125,1464789100247
151311613876,1.3125,-0.3125,0.375,1464789100278
151311622104,-0.1875,0,0.5625,1464789100286
151311643206,0.8125,0.0625,0.875,1464789100307
151311665717,-0.75,-0.0625,0.5,1464789100330
151311682151,-0.5,-0.3125,0.125,1464789100346
151311703172,0.8125,-0.4375,-0.0625,1464789100367
151311725618,0.5,-0.4375,-0.25,1464789100390
151311742126,0.625,-0.5,-0.0625,1464789100406
151311763172,0.9375,-0.375,-0.125,1464789100427
151311785727,0.8125,-0.25,0.125,1464789100450
151311808207,0.5,-0.1875,0.375,1464789100472
151311823224,0.6875,-0.125,0.375,1464789100487
151311853850,1.1875,-0.25,0.5,1464789100518
151311862116,1,-0.4375,0.4375,1464789100526
151311883170,1.0625,-0.3125,0.375,1464789100547
151311905638,0.625,-0.375,0.4375,1464789100570
151311922122,1.5,-0.3125,0.5,1464789100586
151311943146,1.125,-0.25,0.875,1464789100607
151311973822,0.6875,-0.1875,0.9375,1464789100638
151311982132,0.875,-0.0625,0.875,1464789100646
151312004684,0.5,-0.1875,0.9375,1464789100669
151312025650,0.5625,-0.5,1.1875,1464789100690
151312042172,0.8125,-0.4375,0.9375,1464789100706
151312063311,0.9375,-0.5625,0.75,1464789100728
151312085735,1,-0.5,0.5625,1464789100750
151312108212,0.6875,-0.5625,0.75,1464789100772
151312123181,0.9375,-0.6875,0.8125,1464789100787
151312148635,1.4375,-0.8125,0.8125,1464789100813
151312168245,1.5,-0.8125,0.8125,1464789100832
151312183189,1.5,-0.9375,0.8125,1464789100847
151312205720,1.9375,-0.875,0.8125,1464789100870
151312223557,1.125,-1,0.75,1464789100888
151312243228,1.25,-1.125,0.875,1464789100907
151312265673,0.9375,-1.1875,0.9375,1464789100930
151312282106,-1.125,-0.875,0.5,1464789100946
151312303124,-1.8125,-1.1875,0.625,1464789100967
151312325653,-0.625,-1.125,0.125,1464789100990
151312342113,0.25,-1.3125,0.1875,1464789101006
151312364576,-3.375,-0.875,-0.6875,1464789101029
151312387083,-0.125,-1.25,0.1875,1464789101051
151312402104,0.75,-1,0.375,1464789101066
151312424634,0.5,-0.75,0.625,1464789101089
151312445639,-0.75,-0.625,0.8125,1464789101110
151312462154,-0.375,-0.625,0.6875,1464789101126
151312484620,0.3125,-0.5625,0.6875,1464789101149
151312505683,-0.625,-0.9375,0.75,1464789101170
151312529628,0.75,-0.9375,0.4375,1464789101194
151312544655,-1.0625,-0.875,-0.0625,1464789101209
151312565761,-0.5625,-0.5,-0.4375,1464789101230
151312582146,-0.125,-0.5,-0.25,1464789101246
151312612144,0.875,-0.375,0.1875,1464789101276
151312625683,-0.75,-0.375,0.25,1464789101290
151312642108,-2.875,-0.1875,-0.125,1464789101306
151312664739,-0.625,-0.3125,-0.125,1464789101329
151312693849,-0.25,-0.6875,-0.125,1464789101358
151312702090,0.3125,-0.5625,-0.125,1464789101366
151312726064,0.375,-0.5,-0.0625,1464789101390
151312745718,0.375,-0.5,0.125,1464789101410
151312762112,0.875,-0.5,0.25,1464789101426
151312784662,0.5,-0.6875,0.4375,1464789101449
151312808647,0.875,-0.75,0.4375,1464789101473
151312822130,0.625,-0.6875,0.3125,1464789101486
151312844680,0.5,-0.625,0.1875,1464789101509
151312865733,0.6875,-0.8125,0.3125,1464789101530
151312889704,1.5,-0.8125,0.25,1464789101554
