myot,x,y,z
152179704180,0.625,-0.4375,1,1464789968333
152179726592,0.5,-0.3125,0.875,1464789968356
152179749845,0.375,-0.25,0.75,1464789968379
152179764163,0.625,-0.3125,0.6875,1464789968393
152179786645,0.0625,-0.375,0.4375,1464789968416
152179809798,0.3125,-0.375,0.3125,1464789968439
152179830836,0.4375,-0.375,0.25,1464789968460
152179846655,0.5,-0.3125,0.3125,1464789968476
152179869777,0.5,-0.3125,0.3125,1464789968499
152179890991,0.5,-0.25,0.5,1464789968521
152179906728,0.3125,-0.3125,0.4375,1464789968536
152179929805,0.8125,-0.375,0.4375,1464789968559
152179950873,0.6875,-0.3125,0.5625,1464789968580
152179966689,0.5,-0.375,0.5625,1464789968596
152179989816,0.6875,-0.375,0.6875,1464789968619
152180010900,0.8125,-0.375,0.75,1464789968640
152180026722,1.0625,-0.5625,0.875,1464789968656
152180049866,1.125,-0.375,1,1464789968679
152180070911,1.3125,-0.375,1.125,1464789968700
152180086716,1.375,-0.5,1.0625,1464789968716
152180109825,1.5625,-0.4375,1.25,1464789968739
152180130720,1.4375,-0.5,1.1875,1464789968760
152180146660,1.75,-0.5625,1.125,1464789968776
152180169203,1.6875,-0.625,0.9375,1464789968799
152180190926,1.5,-0.5625,0.875,1464789968820
152180206707,1.375,-0.5,0.8125,1464789968836
152180229268,0.5,-0.5,0.625,1464789968859
152180250878,-0.9375,-0.625,0.6875,1464789968880
152180266597,-0.5,-0.6875,-0.1875,1464789968896
152180289149,-1.125,-0.5,-0.3125,1464789968918
152180312318,-0.5,-0.625,-0.125,1464789968942
152180326659,-1.375,-0.4375,-0.375,1464789968956
152180349144,-0.9375,-0.25,-0.125,1464789968978
152180372316,-0.125,-0.4375,0.3125,1464789969002
152180386665,-0.3125,-0.5,0.3125,1464789969016
152180409110,0.125,-0.375,0.3125,1464789969038
152180432331,0.4375,-0.3125,0.1875,1464789969062
152180446741,0.5625,-0.25,0.1875,1464789969076
152180469167,0.75,-0.3125,0.3125,1464789969098
152180492297,0.9375,-0.3125,0.3125,1464789969122
152180506631,0.9375,-0.1875,0.3125,1464789969136
152180529176,0.875,-0.1875,0.4375,1464789969158
152180552404,0.75,-0.125,0.4375,1464789969182
152180566712,0.5,-0.1875,0.5,1464789969196
152180589287,-0.5625,0.25,-0.25,1464789969219
152180612365,-0.8125,0.125,-0.5,1464789969242
152180626627,-0.5,0.0625,-0.5,1464789969256
152180649104,-0.4375,0.0625,-0.375,1464789969278
152180672321,-0.9375,0.125,-0.375,1464789969302
152180686722,-1.375,0.25,-0.4375,1464789969316
152180709237,-1,0.25,-0.375,1464789969338
152180732402,-1.625,0.3125,-0.5,1464789969362
152180746734,-2.4375,0.5,-0.5,1464789969376
152180769140,-1.75,0.5,-0.625,1464789969398
152180792290,-1.1875,0.5625,-0.5,1464789969421
152180813462,-0.8125,0.625,-0.3125,1464789969443
152180829189,-1.25,0.9375,-0.1875,1464789969458
152180852346,-1.375,2.375,0.1875,1464789969482
152180873366,0.6875,9.4375,1.5,1464789969503
152180889177,-6.4375,8.4375,1.0625,1464789969519
152180912330,-6.375,5.3125,1.875,1464789969542
152180933392,-5.5625,3.5625,0.875,1464789969563
152180949215,-3.1875,2.125,0.4375,1464789969579
152180972394,-1.8125,1.375,-0.125,1464789969602
152180993440,-0.8125,0.75,-0.375,1464789969623
152181009227,0,0.4375,-0.5,1464789969638
152181032380,-0.0625,0.25,-0.625,1464789969662
152181053464,-0.0625,0.0625,-0.9375,1464789969683
152181069222,0.5,-0.25,-1.3125,1464789969699
152181092324,0.625,-0.5,-1.4375,1464789969722
152181113423,1.3125,-0.6875,-1.5,1464789969743
152181129134,0.3125,-1,-1.5625,1464789969758
152181151813,-0.0625,-0.9375,-1.5625,1464789969781
152181173433,0.375,-0.875,-1.375,1464789969803
152181189231,-0.25,-0.75,-1.375,1464789969819
152181211729,-0.125,-0.625,-1.1875,1464789969841
152181234878,-0.25,-0.25,-1.4375,1464789969864
152181249213,-0.25,0.125,-1.25,1464789969878
152181271743,0,0.1875,-1.3125,1464789969901
152181294801,0.0625,0.3125,-1.0625,1464789969924
152181309178,0.125,0.6875,-0.875,1464789969938
152181331760,0.1875,0.875,-0.625,1464789969961
152181354842,-0.0625,0.9375,-0.4375,1464789969984
152181369144,0.0625,1,-0.3125,1464789969998
152181391857,0.1875,1,-0.3125,1464789970021
152181414866,0.4375,1.0625,-0.1875,1464789970044
152181429179,0.6875,1.125,0,1464789970058
152181451740,0.625,1.125,0.1875,1464789970081
152181474877,0.875,1,0.5625,1464789970104
152181489147,0.3125,1,0.375,1464789970118
152181511663,0.9375,0.875,0.5,1464789970141
152181534885,0.9375,0.75,0.5,1464789970164
152181548467,0.875,0.5625,0.4375,1464789970178
152181562807,1.25,0.6875,0.375,1464789970192
152181585328,2.25,0.4375,0.8125,1464789970215
152181608481,0.5625,0.5,0.1875,1464789970238
152181622771,1.0625,0.125,0.1875,1464789970252
152181645266,1,0.125,0.125,1464789970274
152181668376,1.125,0,0.0625,1464789970298
152181682758,0.9375,-0.25,0.1875,1464789970312
152181705306,0.875,-0.25,0.0625,1464789970335
152181728431,1,-0.4375,0.125,1464789970358
152181742829,0.875,-0.375,0,1464789970372
152181765310,1.0625,-0.3125,-0.0625,1464789970395
152181788483,1,-0.375,-0.0625,1464789970418
152181802736,0.8125,-0.375,0.0625,1464789970432
152181825326,0.5,-0.25,0,1464789970455
152181848463,0.125,-0.125,-0.0625,1464789970478
152181862844,-0.125,0,0,1464789970492
152181885264,-0.0625,-0.0625,0.0625,1464789970514
152181908527,-0.0625,-0.0625,-0.125,1464789970538
152181922782,0.0625,-0.125,-0.25,1464789970552
152181945251,0.0625,-0.125,-0.375,1464789970575
152181968336,0.25,-0.1875,-0.375,1464789970598
152181982816,0.3125,-0.1875,-0.5,1464789970612
152182005288,0.25,-0.3125,-0.375,1464789970635
152182028440,0.125,-0.3125,-0.4375,1464789970658
152182042741,-0.0625,-0.3125,-0.5,1464789970672
152182065357,-0.5,-0.0625,-0.6875,1464789970695
152182088424,-0.8125,-0.125,-0.75,1464789970718
152182102848,-1,-0.0625,-0.75,1464789970732
152182125226,-0.8125,-0.1875,-0.625,1464789970755
152182147822,-0.5,0,-0.6875,1464789970777
152182162767,-0.5625,-0.0625,-0.5625,1464789970792
152182185321,-0.625,-0.0625,-0.5,1464789970814
152182207861,-0.75,-0.125,-0.6875,1464789970837
152182222816,-0.9375,-0.125,-0.875,1464789970852
152182245244,-0.9375,-0.1875,-0.875,1464789970874
152182267768,-1,-0.1875,-0.9375,1464789970897
152182282763,-1.4375,-0.25,-1.0625,1464789970912
152182305303,-1.625,-0.25,-1.25,1464789970935
152182327811,-1.5625,-0.3125,-1.25,1464789970957
152182342766,-2.25,-0.1875,-1.4375,1464789970972
152182365292,-2.25,-0.125,-1.4375,1464789970994
152182387824,-1.75,-0.25,-1.375,1464789971017
152182402733,-1.5625,-0.1875,-1.3125,1464789971032
152182425360,-1.875,0,-1.1875,1464789971055
152182447747,-1.625,0.125,-1.125,1464789971077
152182462765,-1.5,0.0625,-1.0625,1464789971092
152182485249,-1.875,0.375,-1.3125,1464789971115
152182507783,-1.5625,0.3125,-1.25,1464789971137
152182522767,-1.4375,0.3125,-1.4375,1464789971152
152182545290,-1.4375,0.25,-1.1875,1464789971174
152182567764,-1.4375,0.3125,-1,1464789971197
152182582767,-0.8125,0.5,-0.875,1464789971212
152182605267,-1.6875,0.75,-0.6875,1464789971234
152182627757,-1.75,0.75,-0.625,1464789971257
152182642830,-0.5625,0.6875,-0.5,1464789971272
152182665253,-0.5,0.625,-0.4375,1464789971295
152182687741,-0.6875,0.5625,-0.25,1464789971317
152182702709,-1.625,0.75,-0.625,1464789971332
152182725257,-1,0.9375,-0.625,1464789971354
152182747774,-1.1875,1.3125,-0.6875,1464789971377
152182762780,-1.25,1.1875,-0.625,1464789971392
152182785245,-1.6875,1.4375,-0.75,1464789971414
152182807776,-2.8125,2.5,-1.5625,1464789971437
152182822758,-2.75,2.25,-0.5,1464789971452
152182845267,-2.5625,2.375,-0.4375,1464789971474
152182867785,-2.875,2.6875,1.75,1464789971497
152182885710,-0.375,2.6875,0.25,1464789971515
152182905264,-2.1875,2.5,-0.125,1464789971534
152182927752,-1.5,2.25,-0.5,1464789971557
152182942754,-0.0625,1.8125,-0.75,1464789971572
152182965266,-0.375,1.375,-1.1875,1464789971594
152182987770,-1.4375,1.125,-1.75,1464789971617
152183002715,-0.875,1.1875,-2.125,1464789971632
152183025292,-0.1875,1.125,-2.25,1464789971654
152183047769,0.0625,1.25,-2.25,1464789971677
152183064179,-0.3125,1.5625,-2.3125,1464789971693
152183085267,-1.0625,1.8125,-2.4375,1464789971714
152183107777,-0.375,2.25,-2.0625,1464789971737
152183124212,0.0625,2.4375,-1.9375,1464789971753
152183145286,-0.1875,2.75,-1.8125,1464789971774
152183167751,0.5625,3.0625,-1.6875,1464789971797
152183184193,-0.375,3.3125,-1.75,1464789971813
152183205242,-0.3125,3.6875,-1.6875,1464789971834
152183227767,0.0625,4.375,-1.6875,1464789971857
152183244162,-0.125,4.4375,-1.9375,1464789971873
152183265210,-0.375,4.125,-2.375,1464789971894
152183287780,0.5,4.125,-2.9375,1464789971917
152183304201,0.1875,4,-3.5625,1464789971933
152183325234,0.375,4,-3.1875,1464789971954
152183347738,0.5625,3.8125,-2.75,1464789971977
152183364221,0.6875,3.5625,-1.8125,1464789971993
152183385231,0.9375,3.25,-0.875,1464789972014
152183407764,1.25,3.0625,0.1875,1464789972037
152183424217,1.25,2.9375,1.0625,1464789972053
152183445321,1.0625,2.5,2.0625,1464789972074
152183467772,1.625,2.375,2.75,1464789972097
152183484160,1.25,2.125,3,1464789972113
152183505292,0.9375,2.25,2.9375,1464789972134
152183527769,0.625,2.1875,2.375,1464789972157
152183544229,0.25,1.6875,1.6875,1464789972173
152183565240,0.3125,1.4375,1.125,1464789972194
152183587761,0.9375,1.375,0.8125,1464789972217
152183604221,1.0625,1.375,0.4375,1464789972233
152183625246,0.625,1.6875,0.125,1464789972254
152183647768,1.0625,2.0625,0,1464789972277
152183664243,1.1875,2.0625,-0.375,1464789972293
152183685293,0.9375,1.75,-0.5625,1464789972314
152183707804,1.625,1.5,-1.0625,1464789972337
152183724214,1.6875,1.3125,-1.6875,1464789972353
152183745298,2.4375,1.125,-2.125,1464789972374
152183767869,2.125,1.0625,-2.3125,1464789972397
152183784243,0.6875,1.1875,-2.8125,1464789972413
152183805386,-6.375,1.875,-5,1464789972434
152183827823,-2.375,1.875,-4.9375,1464789972457
152183844274,0.5625,1,-3.375,1464789972473
152183865263,-0.25,0.75,-3.5,1464789972494
152183887777,-0.875,1.0625,-2.9375,1464789972517
152183904247,-1.3125,1.0625,-2.75,1464789972533
152183925290,-0.6875,1,-2.4375,1464789972554
152183947776,-0.75,0.875,-2.8125,1464789972577
152183964197,0.1875,0.375,-2.6875,1464789972593
152183993518,-0.1875,0.125,-3.3125,1464789972623
152184007811,-0.5625,0.5,-3.875,1464789972637
152184024239,-0.875,1,-4.75,1464789972653
152184046807,-1.9375,0.6875,-4.8125,1464789972676
152184067812,-0.75,0.125,-4.4375,1464789972697
152184084306,-0.5,-0.3125,-4.375,1464789972713
152184106801,-0.1875,-0.3125,-4.25,1464789972736
152184127847,-0.4375,0.0625,-4.4375,1464789972757
152184144240,0,-0.5,-3.9375,1464789972773
152184166717,0.1875,-0.625,-3.5,1464789972796
152184187757,0.6875,-0.9375,-2.8125,1464789972817
152184204263,0.875,-1.1875,-2.375,1464789972833
152184226803,0.75,-1.1875,-2.1875,1464789972856
152184247843,0.75,-0.875,-2.1875,1464789972877
152184264202,-0.1875,-0.875,-1.5,1464789972893
152184286736,0.125,-0.875,-1.25,1464789972916
152184307794,0.375,-0.75,-1.0625,1464789972937
152184324250,0.4375,-0.8125,-1.125,1464789972953
152184346778,-0.4375,-0.8125,-1.5,1464789972976
152184367757,0.375,-0.875,-1.5625,1464789972997
152184384279,0.4375,-0.9375,-1.75,1464789973013
152184406725,0.9375,-0.6875,-2.0625,1464789973036
152184427808,1.0625,-0.25,-1.8125,1464789973057
152184444262,3.0625,2.9375,0.125,1464789973073
152184466711,-5,14.1875,9.5625,1464789973096
152184487801,-13.125,5.25,6.5,1464789973117
152184504256,-5.375,3.625,5.0625,1464789973133
152184526801,-7.3125,5.3125,5.875,1464789973156
152184547885,-8.875,12.3125,13.375,1464789973177
152184564238,5.0625,10.1875,-0.25,1464789973193
152184586809,12.6875,5.25,-4.125,1464789973216
152184607750,14.8125,1.6875,-8.8125,1464789973237
152184630270,13.6875,2.4375,-6.125,1464789973259
152184646803,9.1875,5,-4.375,1464789973276
152184667803,4.125,4.4375,-4.5,1464789973297
152184684315,7,4.8125,-3.75,1464789973313
152184706804,6.1875,3.75,-5.1875,1464789973336
152184727779,8.8125,4.875,-6.6875,1464789973357
152184744268,6.625,4.4375,-10.75,1464789973373
152184766727,4,4.5625,-15.875,1464789973396
152184787766,4.0625,3.625,-21.3125,1464789973417
152184810265,6.5,3,-27.1875,1464789973439
152184826747,6.3125,-0.1875,-35.5625,1464789973456
152184847786,8.875,-0.375,-52.375,1464789973477
152184864244,22.5625,-32.5625,-70.6875,1464789973493
152184886713,4.75,-8.625,-87,1464789973516
152184907849,20.4375,-32.1875,-107.25,1464789973537
152184924303,20,-34.6875,-114.438,1464789973553
152184946801,12.4375,-20.6875,-119.062,1464789973576
152184969233,22.1875,2.25,-116.562,1464789973598
152184984298,41.0625,-8.875,-129.688,1464789973613
152185006751,30.1875,-6.375,-121.438,1464789973636
152185029278,90.5,-37.4375,-91.3125,1464789973658
152185045714,124.875,-40,-19.25,1464789973675
152185066826,84.6875,-20.5,29.625,1464789973696
152185089301,23.9375,-2,69.8125,1464789973718
152185105720,-4.125,12.25,113.25,1464789973735
152185126759,-9.3125,21,143.938,1464789973756
152185149242,16.625,15,162.75,1464789973778
152185165722,60.375,1.5625,167.438,1464789973795
152185186760,66.3125,2.0625,162.812,1464789973816
152185208501,53.3125,11.0625,126.438,1464789973838
152185230939,41.9375,2.875,67.0625,1464789973860
152185245993,38.25,-29.125,-7.375,1464789973875
152185268447,-38.8125,-13.25,-111.938,1464789973897
152185290984,-15.3125,-22.75,-99.75,1464789973920
152185305971,66.375,-53.5,-109.188,1464789973935
152185328519,38.9375,-62.5625,-117.062,1464789973958
152185351058,26.0625,-65.6875,-114.812,1464789973980
152185366007,21.6875,-81.5625,-109.938,1464789973995
152185388544,43.4375,-70.8125,-94.3125,1464789974018
152185410965,18.6875,-64.375,-92,1464789974040
152185426030,13.625,-68.6875,-100.125,1464789974055
152185448504,13.3125,-50.4375,-77.75,1464789974078
152185471014,16.4375,-22.1875,-65.9375,1464789974100
152185486000,22.6875,-4.6875,-65.625,1464789974115
152185508480,2.8125,1.875,-52.25,1464789974138
152185539171,-43.5625,-5.8125,-29.0625,1464789974168
152185545980,-123.562,14.375,-7.125,1464789974175
152185568536,-203.875,-27.5,-135.062,1464789974198
152185590998,5.8125,-112.938,-202.312,1464789974220
152185605997,-36.625,-92.8125,-215.188,1464789974235
152185628446,-62.5,-98.625,-256.812,1464789974258
152185650967,-140.375,-56.125,-241.312,1464789974280
152185666009,-90.25,-14.625,-201.75,1464789974295
152185688483,5.375,28.875,-90.75,1464789974318
152185710992,97.4375,45.25,5.5625,1464789974340
152185725961,124.062,92.25,133.5,1464789974355
152185748440,61.125,124.938,242.625,1464789974377
152185771007,-26.9375,145.188,338,1464789974400
152185785988,-56.75,144.5,406.438,1464789974415
152185808593,-14.6875,142.812,460.688,1464789974438
152185831110,28.5,138.375,477.188,1464789974460
152185847428,37.625,137.625,454,1464789974476
152185868500,61.875,134.188,396.812,1464789974498
152185891040,82.375,133.125,348.688,1464789974520
152185906040,59.8125,108.188,234.688,1464789974535
152185928282,33.1875,55.0625,126.75,1464789974557
152185951036,-12.125,2,18,1464789974580
152185967462,54.5625,-51.1875,-68.5,1464789974597
152185988547,-172.75,-250.688,-28.875,1464789974618
152186004325,106.688,-286.812,-701.562,1464789974633
152186027408,-387.688,-395.312,183.438,1464789974656
152186048522,-115.75,-123.562,-145.625,1464789974678
152186064321,-37.1875,-28.5,-4.8125,1464789974693
152186087444,-58.625,-87.9375,-112.812,1464789974717
152186108477,39,-25.6875,-57.625,1464789974738
152186124262,19.5625,-44.5625,-67.5625,1464789974753
152186154955,34.125,-17.5625,-28,1464789974784
152186168480,22.6875,-1.25,-27.1875,1464789974798
152186184306,25.125,5.5625,-17.8125,1464789974813
152186214945,1.0625,7.375,-8.9375,1464789974844
152186228567,-6.375,15.125,-9.5,1464789974858
152186244329,-9.4375,21.4375,-12.125,1464789974873
152186267470,-2.6875,13.8125,-17.0625,1464789974897
152186288504,-21.3125,-3.3125,-26.5625,1464789974918
152186304311,-53.25,-11.6875,-37.625,1464789974933
152186327474,-49.3125,-21.1875,-55.75,1464789974957
152186348612,-22.5,-32.875,-74.125,1464789974978
152186364274,1.0625,-41.375,-84.75,1464789974993
152186387506,2.75,-50.375,-102.625,1464789975016
152186408463,-3.6875,-58.75,-120.562,1464789975038
152186424391,-62.3125,-66.625,-144.188,1464789975053
152186447534,-94.125,-59.875,-165.688,1464789975076
152186468565,-55.25,-44.875,-185.688,1464789975098
152186484306,-34.875,-95.9375,-233,1464789975113
152186507894,44,-44,-161.188,1464789975137
152186528533,-68.875,-35.0625,-89,1464789975158
152186544275,-54.4375,-14.3125,-68.25,1464789975173
152186567443,-24.5625,-32.25,-25.875,1464789975196
152186588495,-15.3125,14.9375,36.5,1464789975217
152186604312,28.75,37.1875,123.875,1464789975233
152186627531,26.5,72.75,155.062,1464789975257
152186648611,29.4375,72.625,200.062,1464789975278
152186664357,-14.3125,105.062,240.188,1464789975293
152186687513,-26.5625,118.25,263.438,1464789975317
152186708533,-45.625,126.75,277.688,1464789975338
152186724295,-28.4375,134.25,296.375,1464789975353
152186747513,5.5,139.875,308.062,1464789975377
152186769949,34.25,147.625,313.688,1464789975399
152186784284,49.5625,150,306.125,1464789975413
152186806855,59.5,137.5,275.062,1464789975436
152186828582,32,116.125,197.062,1464789975458
152186844333,8.3125,80.4375,117.625,1464789975473
152186866842,60,46.5625,36.8125,1464789975496
152186888510,50.3125,18.5625,-17.4375,1464789975518
152186904335,-268.25,113.688,-36.3125,1464789975533
152186926881,115.938,-154.562,-44.25,1464789975556
152186950033,41,-30,-10.3125,1464789975579
152186964317,-57.9375,34.9375,-88.6875,1464789975593
152186986796,-41.0625,-83.3125,-47.3125,1464789975616
152187009737,-17.9375,-67.625,-39.9375,1464789975639
152187024311,5.6875,-63.375,-17.875,1464789975653
152187046791,0.125,-53.125,-22.125,1464789975676
152187070005,-5.6875,-35.1875,-29.9375,1464789975699
152187084381,-27.6875,-18.5,-53.8125,1464789975713
152187106873,-23.625,-20.9375,-67,1464789975736
152187130029,0.5625,-27.5625,-54.9375,1464789975759
152187144337,9,-32.75,-44.6875,1464789975773
152187166829,11.0625,-30.375,-41.0625,1464789975796
152187189949,7.1875,-22.25,-47.375,1464789975819
152187211029,3.0625,-18.3125,-54.3125,1464789975840
152187226852,4.3125,-20.1875,-54.125,1464789975856
152187250010,2.5,-21.4375,-54.25,1464789975879
152187271068,9.0625,-22.25,-56.1875,1464789975900
152187286802,2.625,-18.8125,-54,1464789975916
152187309961,2.3125,-19.125,-50.9375,1464789975939
152187330975,2.125,-19.625,-53.4375,1464789975960
152187346740,-1.0625,-21,-59.25,1464789975976
152187370070,0.5,-23.25,-65.9375,1464789975999
152187391081,-1.875,-27.125,-75.25,1464789976020
152187406814,2.875,-28.375,-87.125,1464789976036
152187430056,5.75,-32.3125,-98.625,1464789976059
152187451103,6.125,-40.3125,-109.188,1464789976080
152187466830,2.125,-46.625,-112.062,1464789976096
152187490002,-0.3125,-49.6875,-118.25,1464789976119
152187511091,-17.75,-48.125,-126.75,1464789976140
152187526829,-48.5,-48.8125,-134.938,1464789976156
152187550013,-66.5,-49.6875,-146.312,1464789976179
152187571067,-124.062,-45.5625,-149.25,1464789976200
152187586826,-131.062,-43.6875,-210.25,1464789976216
152187609970,56.1875,-80.125,-200.125,1464789976239
152187631109,79.8125,-21.8125,-161.125,1464789976260
152187646878,-28.875,-12,-75.1875,1464789976276
152187669991,-13.6875,3.875,-55.6875,1464789976299
152187691047,64.125,-17.375,0.4375,1464789976320
152187706830,-28.625,79.875,63.5,1464789976336
152187729988,25.25,43.25,123.75,1464789976359
152187751116,40.5625,80.0625,177.688,1464789976380
152187766844,27.1875,85.5,210.5,1464789976396
152187789359,22.75,95.375,251.062,1464789976418
152187811072,3.8125,102.688,273.75,1464789976440
152187826819,18.9375,96.75,298.312,1464789976456
152187849311,46.8125,89.75,317.5,1464789976478
152187878556,44.6875,76.875,293.25,1464789976508
152187886874,76.6875,60.5,300.5,1464789976516
152187909360,44.25,58.625,260,1464789976538
152187932563,34,58.25,202.625,1464789976562
152187946835,42.4375,52.6875,155.188,1464789976576
152187969404,85.4375,24.8125,87.8125,1464789976598
152187992551,88.625,-9.25,37,1464789976622
152188006878,41,-24.9375,-40.6875,1464789976636
152188029386,24.625,-30.75,-24.875,1464789976658
152188052472,100.75,-57.375,-33.9375,1464789976681
152188066813,-49.1875,-2.8125,-16.5625,1464789976696
152188089279,39.25,-42.625,-39.5,1464789976718
152188112493,1.75,-36.125,-27.5,1464789976741
152188126838,-15.625,-32.375,-25.625,1464789976756
152188149311,-0.9375,-25.3125,-23.75,1464789976778
152188172459,-6.9375,-15,-15.5,1464789976801
152188193497,-7.0625,-16.375,-12.5625,1464789976822
152188209295,1.8125,-16.6875,-10.0625,1464789976838
152188232577,2.3125,-17.25,-11.625,1464789976861
152188253591,-3.0625,-16,-14.375,1464789976883
152188269335,-7.8125,-12.5,-18.875,1464789976898
152188292566,-8.3125,-8.125,-20.125,1464789976921
152188313567,-5.75,-7.625,-21.1875,1464789976943
152188329260,-3.625,-6.4375,-21.8125,1464789976958
152188352459,-2.8125,-7.1875,-21.875,1464789976981
152188373515,-7.375,-5.75,-28.625,1464789977003
152188389414,-10.875,-1.0625,-36.875,1464789977018
152188412558,-7.75,-1.75,-38.3125,1464789977042
152188433585,-3.875,-2.0625,-35.5,1464789977063
152188449378,-3.75,-4.0625,-31.5625,1464789977078
152188472486,-4.125,-5.5,-30.4375,1464789977101
152188493567,-4.0625,-7.8125,-29.1875,1464789977122
152188509471,0.125,-10.1875,-28.25,1464789977138
152188532514,3.9375,-10.5625,-27.625,1464789977161
152188553585,2.3125,-10.4375,-27.75,1464789977182
152188569378,4.4375,-12.125,-27.3125,1464789977198
152188592490,6.125,-11.4375,-27.3125,1464789977221
152188613505,8.875,-10.875,-27.375,1464789977242
152188629375,6.8125,-11,-30.4375,1464789977258
152188652511,10.1875,-10.9375,-30.4375,1464789977281
152188681010,7.875,-10.75,-29.3125,1464789977310
152188689313,7.5,-8.875,-26.6875,1464789977318
152188711826,5.4375,-7.5,-23.1875,1464789977341
152188733582,3.75,-6.0625,-20.9375,1464789977363
152188749381,4.625,-4.625,-18.6875,1464789977378
152188771876,2.625,-4,-16.625,1464789977401
152188793624,3.625,-3,-15.875,1464789977423
152188809335,5,-2.6875,-14.3125,1464789977438
152188831885,4.5625,-2.25,-13.875,1464789977461
152188855084,4.25,-1.875,-13.375,1464789977484
152188868605,2.9375,-1.8125,-12.9375,1464789977498
152188882958,2.375,-0.4375,-13.25,1464789977512
152188905404,0.1875,0.1875,-12.5625,1464789977534
152188928658,1.25,1.5,-11.3125,1464789977558
152188942957,1.4375,2.75,-9.1875,1464789977572
152188965437,2.125,3.625,-6.9375,1464789977594
152188988616,1.0625,3.875,-5,1464789977618
152189002937,-2.25,3.9375,-3.8125,1464789977632
152189025418,-2.5,4,-3.3125,1464789977654
152189048585,-0.25,4.0625,-3.3125,1464789977678
152189062933,-0.6875,3.5625,-3.125,1464789977692
152189085460,-0.25,2.9375,-3.25,1464789977714
152189108650,1.5625,2.875,-3.4375,1464789977738
152189122967,2.125,3.0625,-3.3125,1464789977752
152189145469,1.125,3,-3.5625,1464789977774
152189168605,1.5625,2.25,-2.6875,1464789977798
152189182951,0.6875,2.25,-2.8125,1464789977812
152189205370,-0.4375,2.125,-2.5,1464789977834
152189228548,-0.9375,2,-2.1875,1464789977858
152189242876,-1.0625,2.0625,-1.75,1464789977872
152189265388,-2.5625,1.75,-1.125,1464789977894
152189288517,-4.5,1.5,-1.125,1464789977917
152189302849,-4.125,1.25,-1.1875,1464789977932
152189325386,-2.6875,1.25,-1.5,1464789977954
152189348629,-1.3125,1.0625,-1.4375,1464789977978
152189362907,-1.125,0.8125,-1.625,1464789977992
152189385412,-0.1875,0.8125,-1.8125,1464789978014
152189408650,0.5,0.9375,-1.8125,1464789978038
152189422960,0.9375,1.1875,-1.625,1464789978052
152189445462,1,1.125,-1.25,1464789978074
152189468663,1.3125,1.3125,-1.0625,1464789978098
152189482908,1.4375,1.375,-0.9375,1464789978112
152189505447,0.4375,1.5,-0.9375,1464789978134
152189528607,0.875,1.5,-0.8125,1464789978158
152189542975,1.125,1.625,-0.9375,1464789978172
152189565455,0.625,1.5,-0.875,1464789978194
152189588614,0.125,1.625,-0.5625,1464789978218
152189602928,-0.125,1.625,-0.5,1464789978232
152189625459,0.1875,1.625,-0.125,1464789978255
152189648603,0.125,1.5,0.4375,1464789978278
152189662968,0.4375,1.625,0.3125,1464789978292
152189685485,0.0625,1.4375,0.5625,1464789978314
152189708681,-0.375,1.375,0.6875,1464789978338
152189722949,0.25,1.375,0.8125,1464789978352
152189745439,-0.3125,1.125,0.8125,1464789978374
152189768612,0.5625,1.125,0.9375,1464789978398
152189782916,-0.5,0.8125,1.375,1464789978412
152189805522,-0.4375,1.0625,1.5,1464789978434
152189827923,-0.75,1,1.6875,1464789978457
152189842878,-0.6875,0.875,1.9375,1464789978472
152189865360,-0.0625,0.875,2,1464789978494
152189887873,-0.5,0.8125,2.5625,1464789978517
152189902884,-0.875,0.75,2.9375,1464789978532
152189925420,-1.125,0.875,2.9375,1464789978554
152189947968,-0.75,0.875,3.125,1464789978577
152189962895,-0.5,0.875,3.25,1464789978592
152189985357,-0.25,0.875,3.25,1464789978614
152190007883,-0.9375,1,3.25,1464789978637
152190022891,-0.875,0.8125,3.25,1464789978652
152190045403,0.1875,0.875,3.0625,1464789978674
152190067917,-0.25,0.8125,3.3125,1464789978697
152190082930,-0.5625,0.8125,3.3125,1464789978712
152190105463,0.375,1.0625,3.1875,1464789978734
152190127956,-0.3125,1.0625,3.3125,1464789978757
152190142956,-0.25,1,3.75,1464789978772
152190165491,-0.5,1.625,3.0625,1464789978794
152190187977,-0.5625,1.125,3.875,1464789978817
152190202964,-0.1875,1.1875,3.625,1464789978832
152190225463,-0.6875,1,3.4375,1464789978855
152190247944,-0.1875,0.9375,3.25,1464789978877
152190262977,-0.3125,0.8125,2.875,1464789978892
152190285475,-0.375,0.75,2.6875,1464789978914
152190307885,-0.625,0.6875,2.375,1464789978937
152190322949,-0.1875,0.6875,2.3125,1464789978952
152190345451,0.0625,0.6875,2.1875,1464789978974
152190367954,-0.125,0.9375,2.1875,1464789978997
152190383043,-0.4375,0.875,2.1875,1464789979012
152190405500,-0.75,0.9375,2.1875,1464789979034
152190427936,-0.75,1,2.125,1464789979057
152190442976,-0.8125,1.125,2.1875,1464789979072
152190465463,-1.25,1,2.25,1464789979094
152190487982,-0.5625,1,2.0625,1464789979117
152190502978,-0.5625,0.875,2,1464789979132
152190525466,-0.25,0.5625,2.375,1464789979154
152190547970,-1,0.875,1.125,1464789979177
152190562951,-0.1875,0.5,1.1875,1464789979192
152190585486,0.4375,0.6875,0.875,1464789979214
152190607936,0.0625,0.5625,0.8125,1464789979237
